rank,molecule_chembl_id,pref_name,pred_pIC50,pred_active_prob,nn_tanimoto_to_potent,nn_potent_id,nn_potent_pIC50,ad_max_sim_to_train,in_domain,pains,consensus_score,first_approval,withdrawn_flag,clean_smiles
1848,CHEMBL3701238,FUTIBATINIB,5.2351435735749465,0.4146666666666667,0.1836734693877551,CHEMBL4794331,7.443697499232712,0.18947368421052632,False,False,0.3280268118977796,2022.0,False,C=CC(=O)N1CC[C@H](n2nc(C#Cc3cc(OC)cc(OC)c3)c3c(N)ncnc32)C1
1849,CHEMBL761,NAPHAZOLINE,5.172704705410134,0.132,0.19047619047619047,CHEMBL5191625,7.251811972993799,0.27419354838709675,False,False,0.3277126099706745,1971.0,False,c1ccc2c(CC3=NCCN3)cccc2c1
1850,CHEMBL956,SUPROFEN,5.114701370339156,0.2,0.19718309859154928,CHEMBL4799004,8.301029995663981,0.25862068965517243,False,False,0.32750314201927105,1985.0,True,CC(C(=O)O)c1ccc(C(=O)c2cccs2)cc1
1851,CHEMBL1568698,GANAXOLONE,5.483112378766739,0.33333333333333337,0.15384615384615385,CHEMBL4868833,7.552841968657781,0.16417910447761194,False,False,0.32729367406786763,2022.0,False,CC(=O)[C@H]1CC[C@H]2[C@@H]3CC[C@H]4C[C@](C)(O)CC[C@]4(C)[C@H]3CC[C@]12C
1852,CHEMBL1095292,BRETYLIUM TOSYLATE,5.303656693374466,0.104,0.1728395061728395,CHEMBL4866860,7.185086818724926,0.40625,True,False,0.3272936740678676,1982.0,False,CC[N+](C)(C)Cc1ccccc1Br
1853,CHEMBL714,ALBUTEROL,5.136805552178513,0.16275,0.19444444444444445,CHEMBL5193283,8.721848749616356,0.3181818181818182,True,False,0.32697947214076245,1981.0,False,CC(C)(C)NCC(O)c1ccc(O)c(CO)c1
1854,CHEMBL1544,LIOTHYRONINE,5.089754149390064,0.24466666666666664,0.2,CHEMBL5792531,7.416341332625912,0.2909090909090909,False,False,0.32697947214076245,1956.0,False,N[C@@H](Cc1cc(I)c(Oc2ccc(O)c(I)c2)c(I)c1)C(=O)O
1855,CHEMBL1002,LEVOSALBUTAMOL,5.136805552178513,0.16275,0.19444444444444445,CHEMBL5193283,8.721848749616356,0.3181818181818182,True,False,0.32697947214076245,1999.0,False,CC(C)(C)NC[C@H](O)c1ccc(O)c(CO)c1
1856,CHEMBL829,METHYLPROMAZINE,5.245141510615253,0.154,0.18181818181818182,CHEMBL4209479,7.552841968657781,0.2916666666666667,False,True,0.3266652702136573,1982.0,False,CC(CN(C)C)CN1c2ccccc2Sc2ccccc21
1857,CHEMBL1474963,BENZARONE,5.0042601993779305,0.162,0.21052631578947367,CHEMBL5433373,7.301029995663981,0.2727272727272727,False,False,0.3265605362379556,,True,CCc1oc2ccccc2c1C(=O)c1ccc(O)cc1
1858,CHEMBL1617,RIFAXIMIN,5.322709782606673,0.514,0.17037037037037037,CHEMBL4451215,7.002613615602686,0.21052631578947367,False,False,0.32656053623795556,2004.0,False,CO[C@H]1/C=C/O[C@@]2(C)Oc3c(C)c(O)c4c(O)c(c5c(nc6cc(C)ccn65)c4c3C2=O)NC(=O)/C(C)=C\C=C\[C@H](C)[C@H](O)[C@@H](C)[C@@H](O)[C@@H](C)[C@H](OC(C)=O)[C@@H]1C
1859,CHEMBL1200953,HYDROCORTISONE PROBUTATE,5.427435854994234,0.3588,0.1592920353982301,CHEMBL4529203,7.347753658996677,0.2,False,False,0.3262463343108504,1997.0,False,CCCC(=O)O[C@]1(C(=O)COC(=O)CC)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3[C@@H](O)C[C@@]21C
1860,CHEMBL1640,TRYPAN BLUE,5.266883020542081,0.194,0.1780821917808219,CHEMBL3310860,7.236572006437063,0.26153846153846155,False,True,0.3261416003351487,2004.0,False,Cc1cc(-c2ccc(/N=N/c3c(S(=O)(=O)[O-])cc4cc(S(=O)(=O)[O-])cc(N)c4c3O)c(C)c2)ccc1/N=N/c1c(S(=O)(=O)[O-])cc2cc(S(=O)(=O)[O-])cc(N)c2c1O
1861,CHEMBL2105233,PROXIBARBAL,5.559699061804515,0.1491666666666667,0.14084507042253522,CHEMBL5752328,8.301029995663981,0.2033898305084746,False,False,0.3259321323837453,,True,C=CCC1(CC(C)O)C(=O)NC(=O)NC1=O
1862,CHEMBL641,ATOMOXETINE,4.9963627896060165,0.09893333333333332,0.2112676056338028,CHEMBL5744041,7.48088868081564,0.28888888888888886,False,False,0.3256179304566401,2002.0,False,CNCC[C@@H](Oc1ccccc1C)c1ccccc1
1863,CHEMBL622,ETODOLAC,5.268347650326683,0.1955,0.17777777777777778,CHEMBL4467532,7.448550002027125,0.21875,False,False,0.325303728529535,1991.0,False,CCc1cccc2c3c([nH]c12)C(CC)(CC(=O)O)OCC3
1864,CHEMBL141,LAMIVUDINE,5.416596187977,0.216,0.16,CHEMBL6000709,7.029653123769907,0.208955223880597,False,False,0.3251989945538333,1995.0,False,Nc1ccn([C@@H]2CS[C@H](CO)O2)c(=O)n1
1865,CHEMBL496,HEXACHLOROPHENE,4.90156463830156,0.126,0.21875,CHEMBL1224626,7.0,0.2903225806451613,False,False,0.3251989945538333,1949.0,True,Oc1c(Cl)cc(Cl)c(Cl)c1Cc1c(O)c(Cl)cc(Cl)c1Cl
1866,CHEMBL2205807,ABAMETAPIR,5.030073659337266,0.03,0.20689655172413793,CHEMBL5831709,7.962573502059376,0.3142857142857143,True,False,0.3251989945538332,2020.0,False,Cc1ccc(-c2ccc(C)cn2)nc1
1867,CHEMBL445,NORTRIPTYLINE,5.30592223056832,0.174,0.171875,CHEMBL4782532,7.4089353929735005,0.2222222222222222,False,True,0.32509426057813157,1964.0,False,CNCCC=C1c2ccccc2CCc2ccccc21
1868,CHEMBL1233,CARISOPRODOL,5.26392487721065,0.23066666666666666,0.1780821917808219,CHEMBL4788473,8.522878745280337,0.18421052631578946,False,False,0.3248847926267281,1959.0,True,CCCC(C)(COC(N)=O)COC(=O)NC(C)C
1869,CHEMBL1580,PENTOSTATIN,5.29902184652023,0.28095238095238095,0.1724137931034483,CHEMBL4852566,8.207608310501746,0.18518518518518517,False,False,0.32425638877251783,1991.0,False,OC[C@H]1O[C@@H](n2cnc3c2N=CNC[C@H]3O)C[C@@H]1O
1870,CHEMBL1096146,PONESIMOD,5.322680994696758,0.2344166666666667,0.16981132075471697,CHEMBL6064497,7.154901959985743,0.21176470588235294,False,False,0.32415165479681607,2021.0,False,CCC/N=C1\S/C(=C\c2ccc(OC[C@H](O)CO)c(Cl)c2)C(=O)N1c1ccccc1C
1871,CHEMBL126224,IPRINDOLE,5.174126368913835,0.218,0.1891891891891892,CHEMBL5417450,7.698970004336019,0.26229508196721313,False,True,0.32404692082111436,,False,CN(C)CCCn1c2c(c3ccccc31)CCCCCC2
1872,CHEMBL1200483,PHENMETRAZINE HYDROCHLORIDE,5.0234092704167645,0.116,0.20754716981132076,CHEMBL4745027,7.045757490560675,0.2857142857142857,False,False,0.32383745286971094,1982.0,False,CC1NCCOC1c1ccccc1
1873,CHEMBL1201864,DIENOGEST,5.461333001753619,0.248,0.15463917525773196,CHEMBL5821640,7.289882634888183,0.189873417721519,False,False,0.32331378299120234,2010.0,False,C[C@]12CCC3=C4CCC(=O)C=C4CC[C@H]3[C@@H]1CC[C@@]2(O)CC#N
1874,CHEMBL113,CAFFEINE,5.178894017897988,0.201,0.18867924528301888,CHEMBL3763493,7.327902142064283,0.23728813559322035,False,False,0.32289484708839544,1948.0,False,Cn1c(=O)c2c(ncn2C)n(C)c1=O
1875,CHEMBL1196,PROPARACAINE,5.059635302070509,0.2,0.20238095238095238,CHEMBL5270232,7.515758525723032,0.2542372881355932,False,False,0.3223711772098869,1953.0,False,CCCOc1ccc(C(=O)OCCN(CC)CC)cc1N
1876,CHEMBL1200432,METHYLDOPATE HYDROCHLORIDE,5.039567082906825,0.11653333333333332,0.2054794520547945,CHEMBL4648181,7.210108201691595,0.2711864406779661,False,True,0.3223711772098869,1962.0,False,CCOC(=O)[C@@](C)(N)Cc1ccc(O)c(O)c1
1877,CHEMBL1387,NORETHYNODREL,5.5682531568688916,0.3352,0.13580246913580246,CHEMBL4858599,7.772577569995745,0.16666666666666666,False,False,0.3223711772098869,1961.0,False,C#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=C(CCC(=O)C4)[C@H]3CC[C@@]21C
1878,CHEMBL1750,CLOFARABINE,5.185905270321697,0.2257166666666667,0.18823529411764706,CHEMBL4873803,8.154901959985743,0.18823529411764706,False,False,0.3222664432341852,2004.0,False,Nc1nc(Cl)nc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@@H]1F
1879,CHEMBL2105904,BARBITAL SODIUM,5.591177925484005,0.15386666666666668,0.125,CHEMBL3764846,7.1555228242543185,0.1702127659574468,False,False,0.3221617092584834,,False,CCC1(CC)C(=O)[N-]C(=O)NC1=O
1880,CHEMBL6466,COUMARIN,4.915597622521621,0.036,0.21621621621621623,CHEMBL51085,7.026872146400302,0.2894736842105263,False,False,0.3217427733556766,,True,O=c1ccc2ccccc2o1
1881,CHEMBL4298137,DURLOBACTAM,5.416674849331665,0.24266666666666667,0.1590909090909091,CHEMBL5985160,7.258848401148215,0.20270270270270271,False,False,0.32132383745286974,2023.0,False,CC1=C[C@@H]2CN(C(=O)N2OS(=O)(=O)O)[C@@H]1C(N)=O
1882,CHEMBL1628227,DOXEPIN,5.348006732652884,0.2533333333333333,0.16666666666666666,CHEMBL4476353,7.72584215073632,0.19718309859154928,False,False,0.3213238374528697,1969.0,False,CN(C)CCC=C1c2ccccc2COc2ccccc21
1883,CHEMBL32800,FENOTEROL,5.099828295813972,0.11675,0.19718309859154928,CHEMBL5752328,8.301029995663981,0.275,False,False,0.32059069962295766,,True,CC(Cc1ccc(O)cc1)NCC(O)c1cc(O)cc(O)c1
1884,CHEMBL1086440,TRICLABENDAZOLE,4.724450461000884,0.148,0.22077922077922077,CHEMBL5852167,9.200659450546418,0.2692307692307692,False,False,0.3200670297444491,2019.0,False,CSc1nc2cc(Cl)c(Oc3cccc(Cl)c3Cl)cc2[nH]1
1885,CHEMBL1349,VALACYCLOVIR,5.245113197249397,0.3128,0.1797752808988764,CHEMBL4789491,8.0,0.23529411764705882,False,False,0.3194386258902388,1995.0,False,CC(C)[C@H](N)C(=O)OCCOCn1cnc2c(=O)nc(N)[nH]c21
1886,CHEMBL1193,PHENIRAMINE,4.937945579798336,0.142,0.21428571428571427,CHEMBL5875287,7.226945306635737,0.2631578947368421,False,False,0.31933389191453704,1994.0,False,CN(C)CCC(c1ccccc1)c1ccccn1
1887,CHEMBL1594,PANTOTHENIC ACID,5.356651769405828,0.282,0.16417910447761194,CHEMBL5803942,7.657577319177793,0.21212121212121213,False,False,0.3190196899874319,1993.0,False,CC(C)(CO)[C@@H](O)C(=O)NCCC(=O)O
1888,CHEMBL2348780,VAMOROLONE,5.52448362067929,0.3292,0.14444444444444443,CHEMBL4777480,8.3767507096021,0.1951219512195122,False,False,0.31849602010892336,2023.0,False,C[C@@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)C3=CC[C@]2(C)[C@@]1(O)C(=O)CO
1889,CHEMBL184,ACYCLOVIR,5.193460507930759,0.1737,0.18666666666666668,CHEMBL4448402,7.1117947055963295,0.20588235294117646,False,False,0.31839128613322165,1982.0,False,Nc1nc2c(ncn2COCCO)c(=O)[nH]1
1890,CHEMBL1615350,CLOMACRAN,5.160229087123726,0.164,0.189873417721519,CHEMBL4743245,7.799299729609228,0.3469387755102041,True,False,0.3181818181818182,,True,CN(C)CCCC1c2ccccc2Nc2ccc(Cl)cc21
1891,CHEMBL1129,TRIFLURIDINE,5.2793310144994985,0.21593939393939393,0.1724137931034483,CHEMBL5839818,7.002176919254275,0.2857142857142857,False,False,0.31734394637620444,1980.0,False,O=c1[nH]c(=O)n([C@H]2C[C@H](O)[C@@H](CO)O2)cc1C(F)(F)F
1892,CHEMBL85231,MEDIFOXAMINE,5.25531608797192,0.13066666666666668,0.1774193548387097,CHEMBL5272231,7.886056647693163,0.25,False,False,0.3165060745705907,,True,CN(C)CC(Oc1ccccc1)Oc1ccccc1
1893,CHEMBL1200468,MALATHION,5.248894760431316,0.22066666666666668,0.1780821917808219,CHEMBL5767605,7.064996848546345,0.2,False,False,0.31650607457059066,1982.0,False,CCOC(=O)CC(SP(=S)(OC)OC)C(=O)OCC
1894,CHEMBL386630,TESTOSTERONE,5.445527223055666,0.23877777777777778,0.15384615384615385,CHEMBL5416882,7.552841968657781,0.22388059701492538,False,False,0.316401340594889,1972.0,False,C[C@]12CC[C@H]3[C@@H](CCC4=CC(=O)CC[C@@]43C)[C@@H]1CC[C@@H]2O
1895,CHEMBL546,OXPRENOLOL,5.30608073002865,0.12066666666666666,0.16923076923076924,CHEMBL4762048,7.468521082957745,0.3392857142857143,True,False,0.3160871386677838,1983.0,False,C=CCOc1ccccc1OCC(O)CNC(C)C
1896,CHEMBL6966,VERAPAMIL,5.2270871866358934,0.208,0.18072289156626506,CHEMBL5417450,7.698970004336019,0.19672131147540983,False,False,0.3159824046920821,1981.0,False,COc1ccc(CCN(C)CCCC(C#N)(c2ccc(OC)c(OC)c2)C(C)C)cc1OC
1897,CHEMBL1301,HYDROXYSTILBAMIDINE,5.174676749536952,0.186,0.1875,CHEMBL4645973,7.0713337517843655,0.19230769230769232,False,False,0.3159824046920821,1953.0,False,N=C(N)c1ccc(/C=C/c2ccc(C(=N)N)cc2O)cc1
1898,CHEMBL1200360,IOFETAMINE HYDROCHLORIDE I 123,5.140654020649225,0.278,0.19047619047619047,CHEMBL4748177,7.795880017344075,0.24324324324324326,False,False,0.3155634687892752,1987.0,False,CC(C)NC(C)Cc1ccc([123I])cc1
1899,CHEMBL284348,DALFAMPRIDINE,4.881263689152595,0.042,0.21621621621621623,CHEMBL4292949,7.318758762624412,0.2962962962962963,False,False,0.3152492668621701,2010.0,False,Nc1ccncc1
1900,CHEMBL508102,CARBIMAZOLE,4.95919487215088,0.171,0.21212121212121213,CHEMBL4788473,8.522878745280337,0.2708333333333333,False,False,0.3151445328864684,,False,CCOC(=O)n1ccn(C)c1=S
1901,CHEMBL56337,EPALRESTAT,5.2521315323996145,0.2426666666666667,0.1774193548387097,CHEMBL3310846,7.1487416512809245,0.22807017543859648,False,True,0.3148303309593632,1992.0,False,CC(/C=C1\SC(=S)N(CC(=O)O)C1=O)=C\c1ccccc1
1902,CHEMBL1200508,IOXAGLATE MEGLUMINE,5.412710669303772,0.454,0.15730337078651685,CHEMBL5924360,7.266000713461613,0.20238095238095238,False,False,0.3148303309593632,1985.0,False,CNC(=O)c1c(I)c(C(=O)NCC(=O)Nc2c(I)c(C(=O)O)c(I)c(C(=O)NCCO)c2I)c(I)c(N(C)C(C)=O)c1I
1903,CHEMBL7413,METHOHEXITAL,5.542797727281447,0.34809523809523807,0.13978494623655913,CHEMBL4876129,7.100726812682396,0.1917808219178082,False,False,0.31472559698366154,1960.0,False,C=CCC1(C(C)C#CCC)C(=O)NC(=O)N(C)C1=O
1904,CHEMBL416,METHOXSALEN,5.244056039744758,0.147,0.17857142857142858,CHEMBL4560295,7.095284454721319,0.25,False,False,0.31472559698366154,1954.0,False,COc1c2occc2cc2ccc(=O)oc12
1905,CHEMBL4458276,ENMETAZOBACTAM,5.450959230784281,0.32616666666666666,0.15294117647058825,CHEMBL5814249,7.115204636051019,0.15853658536585366,False,False,0.31420192710515293,2024.0,False,Cn1cc[n+](C[C@@]2(C)[C@H](C(=O)[O-])N3C(=O)C[C@H]3S2(=O)=O)n1
1906,CHEMBL643,PROMETHAZINE,5.258587486043671,0.16,0.17543859649122806,CHEMBL5875287,7.226945306635737,0.25,False,True,0.31378299120234604,1951.0,False,CC(CN1c2ccccc2Sc2ccccc21)N(C)C
1907,CHEMBL420,GUANABENZ,4.959992430666931,0.088,0.21153846153846154,CHEMBL5076745,7.525783735923745,0.3170731707317073,True,False,0.3135735232509426,1982.0,False,N=C(N)N/N=C/c1c(Cl)cccc1Cl
1908,CHEMBL218291,FORODESINE,5.535483992510855,0.24992380952380952,0.14084507042253522,CHEMBL4750649,7.107905397309519,0.2,False,False,0.3135735232509426,2017.0,False,O=c1[nH]cnc2c([C@@H]3N[C@H](CO)[C@@H](O)[C@H]3O)c[nH]c12
1909,CHEMBL2079587,STANOZOLOL,5.456405233583978,0.2832,0.15217391304347827,CHEMBL6016220,7.247183568811729,0.17857142857142858,False,False,0.3133640552995392,1962.0,False,C[C@]12Cc3c[nH]nc3C[C@@H]1CC[C@@H]1[C@@H]2CC[C@@]2(C)[C@H]1CC[C@]2(C)O
1910,CHEMBL1418176,METHANDROSTENOLONE,5.507285739357351,0.318,0.14457831325301204,CHEMBL5271653,7.602059991327963,0.20588235294117646,False,False,0.3129451193967323,,True,C[C@]12C=CC(=O)C=C1CC[C@@H]1[C@@H]2CC[C@@]2(C)[C@H]1CC[C@]2(C)O
1911,CHEMBL945,AMILORIDE,5.257792866578002,0.3025,0.17543859649122806,CHEMBL579014,7.0655015487564325,0.22641509433962265,False,False,0.3129451193967323,1981.0,False,N=C(N)NC(=O)c1nc(Cl)c(N)nc1N
1912,CHEMBL1089641,TRYPAN BLUE FREE ACID,5.340447908446814,0.216,0.1643835616438356,CHEMBL3310860,7.236572006437063,0.24615384615384617,False,True,0.3128403854210306,2004.0,False,Cc1cc(-c2ccc(/N=N/c3c(S(=O)(=O)O)cc4cc(S(=O)(=O)O)cc(N)c4c3O)c(C)c2)ccc1/N=N/c1c(S(=O)(=O)O)cc2cc(S(=O)(=O)O)cc(N)c2c1O
1913,CHEMBL301265,PRAMIPEXOLE,5.187252171855605,0.309,0.18461538461538463,CHEMBL5852044,7.305394801066432,0.18571428571428572,False,False,0.3122119815668203,1997.0,False,CCCN[C@H]1CCc2nc(N)sc2C1
1914,CHEMBL1200933,HEXAFLUORENIUM BROMIDE,5.08828591036112,0.10773333333333333,0.19642857142857142,CHEMBL3629569,7.159379381312206,0.24489795918367346,False,False,0.3121072475911186,1982.0,False,C[N+](C)(CCCCCC[N+](C)(C)C1c2ccccc2-c2ccccc21)C1c2ccccc2-c2ccccc21
1915,CHEMBL374975,FUSIDIC ACID,5.519471236392106,0.3665,0.14285714285714285,CHEMBL4848630,8.33037368298365,0.17894736842105263,False,False,0.31189777963971516,,False,CC(=O)O[C@H]1C[C@@]2(C)[C@@H](C[C@@H](O)[C@H]3[C@@]4(C)CC[C@@H](O)[C@@H](C)[C@@H]4CC[C@@]32C)/C1=C(\CCC=C(C)C)C(=O)O
1916,CHEMBL866,MYCOPHENOLIC ACID,5.392850211576971,0.238,0.1590909090909091,CHEMBL4078152,7.0,0.25333333333333335,False,False,0.3118977796397151,2004.0,False,COc1c(C)c2c(c(O)c1C/C=C(\C)CCC(=O)O)C(=O)OC2
1917,CHEMBL1200748,CARBIDOPA,5.18486982106806,0.18180000000000002,0.18518518518518517,CHEMBL6168947,7.0915149811213505,0.24,False,True,0.3118977796397151,1975.0,False,C[C@@](Cc1ccc(O)c(O)c1)(NN)C(=O)O
1918,CHEMBL2106643,MYCOPHENOLATE SODIUM,5.403995065071022,0.247,0.15730337078651685,CHEMBL4078152,7.0,0.25,False,False,0.3116883116883117,2004.0,False,COc1c(C)c2c(c(O)c1C/C=C(\C)CCC(=O)[O-])C(=O)OC2
1919,CHEMBL654,MIRTAZAPINE,5.09853826250027,0.2056666666666667,0.19480519480519481,CHEMBL5842338,7.206209615309182,0.21568627450980393,False,False,0.31064097193129453,1996.0,False,CN1CCN2c3ncccc3Cc3ccccc3C2C1
1920,CHEMBL44657,ETOPOSIDE,5.388205618224501,0.2875238095238095,0.1592920353982301,CHEMBL4541737,7.657577319177793,0.22826086956521738,False,False,0.3105362379555928,1983.0,False,COc1cc([C@@H]2c3cc4c(cc3[C@@H](O[C@@H]3O[C@@H]5CO[C@@H](C)O[C@H]5[C@H](O)[C@H]3O)[C@H]3COC(=O)[C@H]23)OCO4)cc(OC)c1O
1921,CHEMBL170988,PHENFORMIN,4.840827866927884,0.068,0.2153846153846154,CHEMBL6040577,7.167491087293763,0.46875,True,False,0.3101173020527859,,True,N=C(N)NC(=N)NCCc1ccccc1
1922,CHEMBL569,PROCAINE,5.029958012394933,0.112,0.2033898305084746,CHEMBL4762048,7.468521082957745,0.32653061224489793,True,False,0.3099078341013825,1954.0,False,CCN(CC)CCOC(=O)c1ccc(N)cc1
1923,CHEMBL3039507,SOTAGLIFLOZIN,5.093157152861197,0.272,0.1951219512195122,CHEMBL4777850,7.275724130399211,0.22972972972972974,False,False,0.30969836614997903,2019.0,False,CCOc1ccc(Cc2cc([C@@H]3O[C@H](SC)[C@@H](O)[C@H](O)[C@H]3O)ccc2Cl)cc1
1924,CHEMBL2218877,ERYTHROMYCIN ESTOLATE,5.426063245415716,0.473,0.15384615384615385,CHEMBL4443475,8.346787486224656,0.1557377049180328,False,False,0.3094888981985756,1967.0,True,CCC(=O)O[C@H]1[C@H](O[C@@H]2[C@@H](C)[C@H](O[C@H]3C[C@@](C)(OC)[C@@H](O)[C@H](C)O3)[C@@H](C)C(=O)O[C@H](CC)[C@@](C)(O)[C@H](O)[C@@H](C)C(=O)[C@H](C)C[C@@]2(C)O)O[C@H](C)C[C@@H]1N(C)C
1925,CHEMBL1256987,FUSIDATE SODIUM,5.533305359579181,0.36733333333333335,0.13829787234042554,CHEMBL4639353,7.510043794832642,0.17708333333333334,False,False,0.30844155844155846,,False,CC(=O)O[C@H]1C[C@@]2(C)[C@@H](C[C@@H](O)[C@H]3[C@@]4(C)CC[C@@H](O)[C@@H](C)[C@@H]4CC[C@@]32C)/C1=C(\CCC=C(C)C)C(=O)[O-]
1926,CHEMBL511,PYRILAMINE,4.966594747403376,0.2,0.20987654320987653,CHEMBL4757655,7.1121219810779515,0.3333333333333333,True,False,0.308232090490155,1973.0,False,COc1ccc(CN(CCN(C)C)c2ccccn2)cc1
1927,CHEMBL2110636,BUNAMIODYL,5.209407598852068,0.362,0.18032786885245902,CHEMBL6168947,7.0915149811213505,0.2786885245901639,False,False,0.30749895266024296,,True,CCCC(=O)Nc1c(I)cc(I)c(/C=C(\CC)C(=O)O)c1I
1928,CHEMBL673,PARGYLINE,4.973576816540536,0.084,0.20930232558139536,CHEMBL4746602,9.0,0.3103448275862069,True,False,0.30718475073313783,1982.0,False,C#CCN(C)Cc1ccccc1
1929,CHEMBL1200989,ALCLOMETASONE DIPROPIONATE,5.41978027534099,0.4598,0.15384615384615385,CHEMBL4872522,8.795880017344075,0.16161616161616163,False,False,0.30718475073313783,1982.0,False,CCC(=O)OCC(=O)[C@@]1(OC(=O)CC)[C@H](C)C[C@H]2[C@H]3[C@H]([C@@H](O)C[C@@]21C)[C@@]1(C)C=CC(=O)C=C1C[C@H]3Cl
1930,CHEMBL1200434,OXTRIPHYLLINE,5.171452560428052,0.244,0.18518518518518517,CHEMBL3763493,7.327902142064283,0.21311475409836064,False,False,0.3070800167574361,1981.0,False,Cn1c(=O)c2[n-]cnc2n(C)c1=O
1931,CHEMBL2147777,TENELIGLIPTIN,5.100721945186009,0.3806666666666667,0.1935483870967742,CHEMBL4537319,7.508638306165727,0.2345679012345679,False,False,0.30676581483033094,,False,Cc1cc(N2CCN([C@@H]3CN[C@H](C(=O)N4CCSC4)C3)CC2)n(-c2ccccc2)n1
1932,CHEMBL1683,HYDROCORTISONE BUTYRATE,5.442826477906813,0.326,0.1509433962264151,CHEMBL5849411,8.804100347590767,0.20689655172413793,False,False,0.3062421449518224,1982.0,False,CCCC(=O)O[C@]1(C(=O)CO)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3[C@@H](O)C[C@@]21C
1933,CHEMBL1533,DESOGESTREL,5.535449632008788,0.3272,0.13636363636363635,CHEMBL4858599,7.772577569995745,0.1411764705882353,False,False,0.3060326770004189,1992.0,False,C#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CCCC[C@@H]4[C@H]3C(=C)C[C@@]21CC
1934,CHEMBL984,MIVACURIUM CHLORIDE,5.274523553881468,0.2601666666666666,0.17,CHEMBL4441700,7.254144804826271,0.21951219512195122,False,False,0.30488060326770006,1992.0,False,COc1cc2c(cc1OC)[C@@H](Cc1cc(OC)c(OC)c(OC)c1)[N+](C)(CCCOC(=O)CC/C=C/CCC(=O)OCCC[N+]1(C)CCc3cc(OC)c(OC)cc3[C@H]1Cc1cc(OC)c(OC)c(OC)c1)CC2
1935,CHEMBL2105760,BREXPIPRAZOLE,5.059367646966667,0.24869999999999998,0.1978021978021978,CHEMBL5410625,7.465907069126919,0.2261904761904762,False,False,0.3047758692919983,2015.0,False,O=c1ccc2ccc(OCCCCN3CCN(c4cccc5sccc45)CC3)cc2[nH]1
1936,CHEMBL25105,HEXAMIDINE,5.048011974668324,0.068,0.2,CHEMBL5433736,7.0,0.3157894736842105,True,False,0.30425219941348974,,False,N=C(N)c1ccc(OCCCCCCOc2ccc(C(=N)N)cc2)cc1
1937,CHEMBL55,PENTAMIDINE,5.048011974668324,0.068,0.2,CHEMBL5433736,7.0,0.3157894736842105,True,False,0.30425219941348974,1984.0,False,N=C(N)c1ccc(OCCCCCOc2ccc(C(=N)N)cc2)cc1
1938,CHEMBL1441,ETHIONAMIDE,5.08452021024073,0.124,0.19480519480519481,CHEMBL5816963,7.671620396561262,0.25,False,False,0.3039379974863846,1965.0,False,CCc1cc(C(N)=S)ccn1
1939,CHEMBL3833382,PRAJMALIUM,5.325360484221784,0.3891333333333333,0.16279069767441862,CHEMBL4860594,7.585026652029182,0.17647058823529413,False,False,0.3035190615835777,,False,CCC[N+]12[C@H](O)[C@@H](CC)[C@@H]3C[C@H]1[C@@H]1N(C)c4ccccc4[C@]14C[C@H]2[C@@H]3[C@H]4O
1940,CHEMBL395110,MEPAZINE,4.951933748203437,0.2112,0.20967741935483872,CHEMBL5996413,7.782516055786093,0.21666666666666667,False,True,0.3025764558022622,,True,CN1CCCC(CN2c3ccccc3Sc3ccccc32)C1
1941,CHEMBL2106939,POLIHEXANIDE,5.131203061312721,0.15,0.18840579710144928,CHEMBL5968173,7.474955192963154,0.2,False,False,0.3018433179723502,2024.0,False,CCCCCCNC(=N)NC(=N)N
1942,CHEMBL1200821,PROPYLIODONE,5.20587320173074,0.2065,0.1791044776119403,CHEMBL5433736,7.0,0.22641509433962265,False,False,0.30121491411813994,1982.0,False,CCCOC(=O)Cn1cc(I)c(=O)c(I)c1
1943,CHEMBL895,NALBUPHINE,5.237113803246783,0.2915333333333333,0.17525773195876287,CHEMBL4745769,7.439713034397075,0.20224719101123595,False,False,0.30121491411813994,1979.0,False,Oc1ccc2c3c1O[C@H]1[C@@H](O)CC[C@@]4(O)[C@@H](C2)N(CC2CCC2)CC[C@]314
1944,CHEMBL290960,NIFURTIMOX,5.273035648488799,0.246,0.16883116883116883,CHEMBL4747676,7.008773924307505,0.1839080459770115,False,False,0.3011101801424382,2020.0,False,CC1CS(=O)(=O)CCN1/N=C/c1ccc([N+](=O)[O-])o1
1945,CHEMBL1200949,BETAZOLE HYDROCHLORIDE,5.110036715829254,0.13,0.19047619047619047,CHEMBL4847829,7.698970004336019,0.2857142857142857,False,False,0.30090071219103476,1982.0,False,NCCc1cc[nH]n1
1946,CHEMBL911,ZOLPIDEM,4.942527702627303,0.194,0.20987654320987653,CHEMBL4218193,8.301029995663981,0.27419354838709675,False,False,0.30027230833682444,1992.0,False,Cc1ccc(-c2nc3ccc(C)cn3c2CC(=O)N(C)C)cc1
