action_type,activity_comment,activity_id,activity_properties,assay_chembl_id,assay_description,assay_type,assay_variant_accession,assay_variant_mutation,bao_endpoint,bao_format,bao_label,canonical_smiles,data_validity_comment,data_validity_description,document_chembl_id,document_journal,document_year,ligand_efficiency,modality,molecule_chembl_id,molecule_pref_name,parent_molecule_chembl_id,pchembl_value,potential_duplicate,qudt_units,record_id,relation,src_id,standard_flag,standard_relation,standard_text_value,standard_type,standard_units,standard_upper_value,standard_value,target_chembl_id,target_organism,target_pref_name,target_tax_id,text_value,toid,type,units,uo_units,upper_value,value
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,23151719,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '0.6667', 'text_value': None, 'type': 'Time', 'units': 'min', 'value': '40.0'}]",CHEMBL4810615,Inhibition of recombinant human TDO2 expressed in Escherichia coli BL21 (DE3) assessed as reduction in N-formylkynurenine formation using L-tryptophan as substrate measured after 40 mins by methylene blue reagent based spectrophotometry,B,,,BAO_0000190,BAO_0000019,assay format,FC(F)(F)Cn1nnc2ccc(-c3c[nH]c4ccccc34)cc21,,,CHEMBL4808224,J Med Chem,2021,"{'bei': '18.09', 'le': '0.34', 'lle': '1.58', 'sei': '12.30'}",,CHEMBL4871568,,CHEMBL4871568,5.72,0,http://www.openphacts.org/units/Nanomolar,3598713,=,1,1,=,,IC50,nM,,1900.0,CHEMBL2140,Homo sapiens,"Tryptophan 2,3-dioxygenase",9606,,,IC50,uM,UO_0000065,,1.9
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,23151720,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '0.6667', 'text_value': None, 'type': 'Time', 'units': 'min', 'value': '40.0'}]",CHEMBL4810615,Inhibition of recombinant human TDO2 expressed in Escherichia coli BL21 (DE3) assessed as reduction in N-formylkynurenine formation using L-tryptophan as substrate measured after 40 mins by methylene blue reagent based spectrophotometry,B,,,BAO_0000190,BAO_0000019,assay format,c1ccc2c(-c3ccc4c(c3)nnn4CC3CC3)c[nH]c2c1,,,CHEMBL4808224,J Med Chem,2021,"{'bei': '16.89', 'le': '0.30', 'lle': '0.88', 'sei': '10.47'}",,CHEMBL4862820,,CHEMBL4862820,4.87,0,http://www.openphacts.org/units/Nanomolar,3598714,=,1,1,=,,IC50,nM,,13500.0,CHEMBL2140,Homo sapiens,"Tryptophan 2,3-dioxygenase",9606,,,IC50,uM,UO_0000065,,13.5
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,23151721,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '0.6667', 'text_value': None, 'type': 'Time', 'units': 'min', 'value': '40.0'}]",CHEMBL4810615,Inhibition of recombinant human TDO2 expressed in Escherichia coli BL21 (DE3) assessed as reduction in N-formylkynurenine formation using L-tryptophan as substrate measured after 40 mins by methylene blue reagent based spectrophotometry,B,,,BAO_0000190,BAO_0000019,assay format,c1ccc2c(-c3ccc4nnn(CC5CC5)c4c3)c[nH]c2c1,,,CHEMBL4808224,J Med Chem,2021,"{'bei': '18.76', 'le': '0.34', 'lle': '1.42', 'sei': '11.63'}",,CHEMBL4868822,,CHEMBL4868822,5.41,0,http://www.openphacts.org/units/Nanomolar,3598715,=,1,1,=,,IC50,nM,,3900.0,CHEMBL2140,Homo sapiens,"Tryptophan 2,3-dioxygenase",9606,,,IC50,uM,UO_0000065,,3.9
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,23151722,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '0.6667', 'text_value': None, 'type': 'Time', 'units': 'min', 'value': '40.0'}]",CHEMBL4810615,Inhibition of recombinant human TDO2 expressed in Escherichia coli BL21 (DE3) assessed as reduction in N-formylkynurenine formation using L-tryptophan as substrate measured after 40 mins by methylene blue reagent based spectrophotometry,B,,,BAO_0000190,BAO_0000019,assay format,NC(=O)Cn1nnc2cc(-c3c[nH]c4ccccc34)ccc21,,,CHEMBL4808224,J Med Chem,2021,"{'bei': '15.11', 'le': '0.27', 'lle': '2.34', 'sei': '4.91'}",,CHEMBL4875368,,CHEMBL4875368,4.40,0,http://www.openphacts.org/units/Nanomolar,3598716,=,1,1,=,,IC50,nM,,39700.0,CHEMBL2140,Homo sapiens,"Tryptophan 2,3-dioxygenase",9606,,,IC50,uM,UO_0000065,,39.7
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,23151723,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '0.6667', 'text_value': None, 'type': 'Time', 'units': 'min', 'value': '40.0'}]",CHEMBL4810615,Inhibition of recombinant human TDO2 expressed in Escherichia coli BL21 (DE3) assessed as reduction in N-formylkynurenine formation using L-tryptophan as substrate measured after 40 mins by methylene blue reagent based spectrophotometry,B,,,BAO_0000190,BAO_0000019,assay format,NC(=O)Cn1nnc2ccc(-c3c[nH]c4ccccc34)cc21,,,CHEMBL4808224,J Med Chem,2021,"{'bei': '15.25', 'le': '0.28', 'lle': '2.38', 'sei': '4.96'}",,CHEMBL4867529,,CHEMBL4867529,4.44,0,http://www.openphacts.org/units/Nanomolar,3598717,=,1,1,=,,IC50,nM,,36100.0,CHEMBL2140,Homo sapiens,"Tryptophan 2,3-dioxygenase",9606,,,IC50,uM,UO_0000065,,36.1
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,23151724,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '0.6667', 'text_value': None, 'type': 'Time', 'units': 'min', 'value': '40.0'}]",CHEMBL4810615,Inhibition of recombinant human TDO2 expressed in Escherichia coli BL21 (DE3) assessed as reduction in N-formylkynurenine formation using L-tryptophan as substrate measured after 40 mins by methylene blue reagent based spectrophotometry,B,,,BAO_0000190,BAO_0000019,assay format,O=C(O)Cn1nnc2cc(-c3c[nH]c4ccccc34)ccc21,Outside typical range,"Values for this activity type are unusually large/small, so may not be accurate",CHEMBL4808224,J Med Chem,2021,,,CHEMBL4856505,,CHEMBL4856505,,0,http://www.openphacts.org/units/Nanomolar,3598718,=,1,1,=,,IC50,nM,,173800.0,CHEMBL2140,Homo sapiens,"Tryptophan 2,3-dioxygenase",9606,,,IC50,uM,UO_0000065,,173.8
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,23151725,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '0.6667', 'text_value': None, 'type': 'Time', 'units': 'min', 'value': '40.0'}]",CHEMBL4810615,Inhibition of recombinant human TDO2 expressed in Escherichia coli BL21 (DE3) assessed as reduction in N-formylkynurenine formation using L-tryptophan as substrate measured after 40 mins by methylene blue reagent based spectrophotometry,B,,,BAO_0000190,BAO_0000019,assay format,O=C(O)Cn1nnc2ccc(-c3c[nH]c4ccccc34)cc21,Outside typical range,"Values for this activity type are unusually large/small, so may not be accurate",CHEMBL4808224,J Med Chem,2021,,,CHEMBL4854250,,CHEMBL4854250,,0,http://www.openphacts.org/units/Nanomolar,3598719,=,1,1,=,,IC50,nM,,104500.0,CHEMBL2140,Homo sapiens,"Tryptophan 2,3-dioxygenase",9606,,,IC50,uM,UO_0000065,,104.5
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,23151726,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '0.6667', 'text_value': None, 'type': 'Time', 'units': 'min', 'value': '40.0'}]",CHEMBL4810615,Inhibition of recombinant human TDO2 expressed in Escherichia coli BL21 (DE3) assessed as reduction in N-formylkynurenine formation using L-tryptophan as substrate measured after 40 mins by methylene blue reagent based spectrophotometry,B,,,BAO_0000190,BAO_0000019,assay format,CN(C)CCn1nnc2cc(-c3c[nH]c4ccccc34)ccc21,,,CHEMBL4808224,J Med Chem,2021,"{'bei': '14.52', 'le': '0.26', 'lle': '1.29', 'sei': '8.91'}",,CHEMBL4858952,,CHEMBL4858952,4.43,0,http://www.openphacts.org/units/Nanomolar,3598720,=,1,1,=,,IC50,nM,,36900.0,CHEMBL2140,Homo sapiens,"Tryptophan 2,3-dioxygenase",9606,,,IC50,uM,UO_0000065,,36.9
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,23151727,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '0.6667', 'text_value': None, 'type': 'Time', 'units': 'min', 'value': '40.0'}]",CHEMBL4810615,Inhibition of recombinant human TDO2 expressed in Escherichia coli BL21 (DE3) assessed as reduction in N-formylkynurenine formation using L-tryptophan as substrate measured after 40 mins by methylene blue reagent based spectrophotometry,B,,,BAO_0000190,BAO_0000019,assay format,CN(C)CCn1nnc2ccc(-c3c[nH]c4ccccc34)cc21,,,CHEMBL4808224,J Med Chem,2021,"{'bei': '15.09', 'le': '0.27', 'lle': '1.47', 'sei': '9.27'}",,CHEMBL4870450,,CHEMBL4870450,4.61,0,http://www.openphacts.org/units/Nanomolar,3598721,=,1,1,=,,IC50,nM,,24600.0,CHEMBL2140,Homo sapiens,"Tryptophan 2,3-dioxygenase",9606,,,IC50,uM,UO_0000065,,24.6
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,23151728,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '0.6667', 'text_value': None, 'type': 'Time', 'units': 'min', 'value': '40.0'}]",CHEMBL4810615,Inhibition of recombinant human TDO2 expressed in Escherichia coli BL21 (DE3) assessed as reduction in N-formylkynurenine formation using L-tryptophan as substrate measured after 40 mins by methylene blue reagent based spectrophotometry,B,,,BAO_0000190,BAO_0000019,assay format,c1ccc2c(-c3ccc4c(c3)nnn4CC3CCOC3)c[nH]c2c1,,,CHEMBL4808224,J Med Chem,2021,"{'bei': '13.68', 'le': '0.25', 'lle': '0.74', 'sei': '7.82'}",,CHEMBL4864828,,CHEMBL4864828,4.36,0,http://www.openphacts.org/units/Nanomolar,3598722,=,1,1,=,,IC50,nM,,44100.0,CHEMBL2140,Homo sapiens,"Tryptophan 2,3-dioxygenase",9606,,,IC50,uM,UO_0000065,,44.1
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,23151729,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '0.6667', 'text_value': None, 'type': 'Time', 'units': 'min', 'value': '40.0'}]",CHEMBL4810615,Inhibition of recombinant human TDO2 expressed in Escherichia coli BL21 (DE3) assessed as reduction in N-formylkynurenine formation using L-tryptophan as substrate measured after 40 mins by methylene blue reagent based spectrophotometry,B,,,BAO_0000190,BAO_0000019,assay format,c1ccc2c(-c3ccc4nnn(CC5CCOC5)c4c3)c[nH]c2c1,,,CHEMBL4808224,J Med Chem,2021,"{'bei': '14.64', 'le': '0.27', 'lle': '1.04', 'sei': '8.36'}",,CHEMBL4871428,,CHEMBL4871428,4.66,0,http://www.openphacts.org/units/Nanomolar,3598723,=,1,1,=,,IC50,nM,,21900.0,CHEMBL2140,Homo sapiens,"Tryptophan 2,3-dioxygenase",9606,,,IC50,uM,UO_0000065,,21.9
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,23151730,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '0.6667', 'text_value': None, 'type': 'Time', 'units': 'min', 'value': '40.0'}]",CHEMBL4810615,Inhibition of recombinant human TDO2 expressed in Escherichia coli BL21 (DE3) assessed as reduction in N-formylkynurenine formation using L-tryptophan as substrate measured after 40 mins by methylene blue reagent based spectrophotometry,B,,,BAO_0000190,BAO_0000019,assay format,c1ccc2c(-c3ccc4c(c3)nnn4CC3CCCO3)c[nH]c2c1,,,CHEMBL4808224,J Med Chem,2021,"{'bei': '13.92', 'le': '0.25', 'lle': '0.67', 'sei': '7.95'}",,CHEMBL4874421,,CHEMBL4874421,4.43,0,http://www.openphacts.org/units/Nanomolar,3598724,=,1,1,=,,IC50,nM,,36900.0,CHEMBL2140,Homo sapiens,"Tryptophan 2,3-dioxygenase",9606,,,IC50,uM,UO_0000065,,36.9
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,23151731,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '0.6667', 'text_value': None, 'type': 'Time', 'units': 'min', 'value': '40.0'}]",CHEMBL4810615,Inhibition of recombinant human TDO2 expressed in Escherichia coli BL21 (DE3) assessed as reduction in N-formylkynurenine formation using L-tryptophan as substrate measured after 40 mins by methylene blue reagent based spectrophotometry,B,,,BAO_0000190,BAO_0000019,assay format,c1ccc2c(-c3ccc4nnn(CC5CCCO5)c4c3)c[nH]c2c1,,,CHEMBL4808224,J Med Chem,2021,"{'bei': '14.69', 'le': '0.27', 'lle': '0.92', 'sei': '8.39'}",,CHEMBL4873980,,CHEMBL4873980,4.68,0,http://www.openphacts.org/units/Nanomolar,3598725,=,1,1,=,,IC50,nM,,21100.0,CHEMBL2140,Homo sapiens,"Tryptophan 2,3-dioxygenase",9606,,,IC50,uM,UO_0000065,,21.1
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,23151732,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '0.6667', 'text_value': None, 'type': 'Time', 'units': 'min', 'value': '40.0'}]",CHEMBL4810615,Inhibition of recombinant human TDO2 expressed in Escherichia coli BL21 (DE3) assessed as reduction in N-formylkynurenine formation using L-tryptophan as substrate measured after 40 mins by methylene blue reagent based spectrophotometry,B,,,BAO_0000190,BAO_0000019,assay format,c1ccc2c(-c3ccc4c(c3)nnn4CCN3CCOCC3)c[nH]c2c1,Outside typical range,"Values for this activity type are unusually large/small, so may not be accurate",CHEMBL4808224,J Med Chem,2021,,,CHEMBL4870770,,CHEMBL4870770,,0,http://www.openphacts.org/units/Nanomolar,3598726,=,1,1,=,,IC50,nM,,118600.0,CHEMBL2140,Homo sapiens,"Tryptophan 2,3-dioxygenase",9606,,,IC50,uM,UO_0000065,,118.6
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,23151733,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '0.6667', 'text_value': None, 'type': 'Time', 'units': 'min', 'value': '40.0'}]",CHEMBL4810615,Inhibition of recombinant human TDO2 expressed in Escherichia coli BL21 (DE3) assessed as reduction in N-formylkynurenine formation using L-tryptophan as substrate measured after 40 mins by methylene blue reagent based spectrophotometry,B,,,BAO_0000190,BAO_0000019,assay format,c1ccc2c(-c3ccc4nnn(CCN5CCOCC5)c4c3)c[nH]c2c1,,,CHEMBL4808224,J Med Chem,2021,"{'bei': '12.32', 'le': '0.22', 'lle': '1.37', 'sei': '7.26'}",,CHEMBL4852590,,CHEMBL4852590,4.28,0,http://www.openphacts.org/units/Nanomolar,3598727,=,1,1,=,,IC50,nM,,52600.0,CHEMBL2140,Homo sapiens,"Tryptophan 2,3-dioxygenase",9606,,,IC50,uM,UO_0000065,,52.6
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,23151734,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '0.6667', 'text_value': None, 'type': 'Time', 'units': 'min', 'value': '40.0'}]",CHEMBL4810615,Inhibition of recombinant human TDO2 expressed in Escherichia coli BL21 (DE3) assessed as reduction in N-formylkynurenine formation using L-tryptophan as substrate measured after 40 mins by methylene blue reagent based spectrophotometry,B,,,BAO_0000190,BAO_0000019,assay format,c1ccc2c(-c3ccc4c(c3)nnn4CC3CCNCC3)c[nH]c2c1,,,CHEMBL4808224,J Med Chem,2021,"{'bei': '14.34', 'le': '0.26', 'lle': '1.17', 'sei': '8.12'}",,CHEMBL4853023,,CHEMBL4853023,4.75,0,http://www.openphacts.org/units/Nanomolar,3598728,=,1,1,=,,IC50,nM,,17730.0,CHEMBL2140,Homo sapiens,"Tryptophan 2,3-dioxygenase",9606,,,IC50,uM,UO_0000065,,17.73
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,23151735,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '0.6667', 'text_value': None, 'type': 'Time', 'units': 'min', 'value': '40.0'}]",CHEMBL4810615,Inhibition of recombinant human TDO2 expressed in Escherichia coli BL21 (DE3) assessed as reduction in N-formylkynurenine formation using L-tryptophan as substrate measured after 40 mins by methylene blue reagent based spectrophotometry,B,,,BAO_0000190,BAO_0000019,assay format,c1ccc2c(-c3ccc4nnn(CC5CCNCC5)c4c3)c[nH]c2c1,,,CHEMBL4808224,J Med Chem,2021,"{'bei': '13.86', 'le': '0.25', 'lle': '1.01', 'sei': '7.85'}",,CHEMBL4852682,,CHEMBL4852682,4.59,0,http://www.openphacts.org/units/Nanomolar,3598729,=,1,1,=,,IC50,nM,,25510.0,CHEMBL2140,Homo sapiens,"Tryptophan 2,3-dioxygenase",9606,,,IC50,uM,UO_0000065,,25.51
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,23151736,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '0.6667', 'text_value': None, 'type': 'Time', 'units': 'min', 'value': '40.0'}]",CHEMBL4810615,Inhibition of recombinant human TDO2 expressed in Escherichia coli BL21 (DE3) assessed as reduction in N-formylkynurenine formation using L-tryptophan as substrate measured after 40 mins by methylene blue reagent based spectrophotometry,B,,,BAO_0000190,BAO_0000019,assay format,c1ccc2c(-c3ccc4c(c3)nnn4CC3CCNC3)c[nH]c2c1,,,CHEMBL4808224,J Med Chem,2021,"{'bei': '14.44', 'le': '0.26', 'lle': '1.39', 'sei': '7.83'}",,CHEMBL4854488,,CHEMBL4854488,4.58,0,http://www.openphacts.org/units/Nanomolar,3598730,=,1,1,=,,IC50,nM,,26100.0,CHEMBL2140,Homo sapiens,"Tryptophan 2,3-dioxygenase",9606,,,IC50,uM,UO_0000065,,26.1
