clean_smiles,pIC50,molecule_chembl_id,n_measurements,pref_name,pains,MW,LogP,HBD,HBA,TPSA,RotB,AromRings,QED,HeavyAtoms,scaffold,tsne1,tsne2
COc1ccc(C(O)c2c(C3CC3)sc3cncn23)cc1,7.060980223551334,CHEMBL5835163,1,,False,300.383,3.363500000000002,1.0,4.0,46.760000000000005,4.0,3.0,0.803380020257073,21.0,c1ccc(Cc2c(C3CC3)sc3cncn23)cc1,-34.85852,53.122505
COc1ccc(C)c2c1CC1(C(=O)N(C)C(=O)N1C)C1=C2C(=O)c2[nH]cc(CCN(C)C)c2C1=O,6.996539467890494,CHEMBL4851273,1,,True,476.5330000000003,2.08732,1.0,6.0,103.02000000000001,4.0,2.0,0.67822985125904,35.0,O=C1NC(=O)C2(Cc3ccccc3C3=C2C(=O)c2cc[nH]c2C3=O)N1,-42.71594,-43.129128
COc1ccc(C)c2c1CC1(C(=O)N(C)C(=O)N1C)C1=C2C(=O)c2[nH]cc(CCNC(=O)/C=C/c3ccccc3)c2C1=O,6.237997030624885,CHEMBL4856600,1,,True,578.6250000000002,3.3553200000000016,2.0,6.0,128.88,6.0,3.0,0.3410909351151441,43.0,O=C(/C=C/c1ccccc1)NCCc1c[nH]c2c1C(=O)C1=C(C2=O)c2ccccc2CC12NC(=O)NC2=O,-43.739727,-44.210846
COc1ccc(C)c2c1CC1(C(=O)N(C)C(=O)N1C)C1=C2C(=O)c2[nH]cc(CCNC(=O)Cc3cccc(C(F)(F)F)c3)c2C1=O,6.355167671174364,CHEMBL4865190,1,,True,634.6110000000003,3.9034200000000014,2.0,6.0,128.88,6.0,3.0,0.3961743950933232,46.0,O=C(Cc1ccccc1)NCCc1c[nH]c2c1C(=O)C1=C(C2=O)c2ccccc2CC12NC(=O)NC2=O,-41.97142,-44.436325
COc1ccc(C)c2c1CC1(C(=O)N(C)C(=O)N1C)C1=C2C(=O)c2[nH]cc(CCNC(=O)OC(C)(C)C)c2C1=O,6.330962199114844,CHEMBL4875004,1,,True,548.5960000000003,3.0504200000000017,2.0,7.0,138.11,4.0,2.0,0.5602893921962718,40.0,O=C1NC(=O)C2(Cc3ccccc3C3=C2C(=O)c2cc[nH]c2C3=O)N1,-42.65838,-44.36003
COc1ccc(C)c2c1CC1(C(=O)N(C)C(=O)N1C)C1=C2C(=O)c2[nH]cc(CCNC(=O)c3cc4ccccc4o3)c2C1=O,6.199833009798636,CHEMBL4866090,1,,True,592.6080000000003,3.701920000000002,2.0,7.0,142.02,5.0,4.0,0.3366982782672661,44.0,O=C1NC(=O)C2(Cc3ccccc3C3=C2C(=O)c2c(CCNC(=O)c4cc5ccccc5o4)c[nH]c2C3=O)N1,-43.515884,-44.678307
COc1ccc(C)c2c1CC1(C(=O)N(C)C(=O)N1C)C1=C2C(=O)c2[nH]cc(CCNC(=O)c3ccccc3)c2C1=O,6.677367288307777,CHEMBL4875605,1,,True,552.5870000000002,2.9557200000000012,2.0,6.0,128.88,5.0,3.0,0.4686174983672992,41.0,O=C1NC(=O)C2(Cc3ccccc3C3=C2C(=O)c2c(CCNC(=O)c4ccccc4)c[nH]c2C3=O)N1,-43.84433,-44.572006
COc1ccc(C)c2c1CC1(C(=O)N(C)C(=O)N1C)C1=C2C(=O)c2[nH]cc(CCNC(=O)c3ccccc3Br)c2C1=O,6.60223374387355,CHEMBL4873896,1,,True,631.4830000000002,3.7182200000000023,2.0,6.0,128.88,5.0,3.0,0.4135654098597328,42.0,O=C1NC(=O)C2(Cc3ccccc3C3=C2C(=O)c2c(CCNC(=O)c4ccccc4)c[nH]c2C3=O)N1,-44.01709,-44.408722
COc1ccc(C)c2c1CC1(C(=O)N(C)C(=O)N1C)C1=C2C(=O)c2[nH]cc(CCNC(=O)c3ccccn3)c2C1=O,6.367036831832739,CHEMBL4861575,1,,True,553.5750000000002,2.35072,2.0,7.0,141.77,5.0,3.0,0.4621418220646872,41.0,O=C1NC(=O)C2(Cc3ccccc3C3=C2C(=O)c2c(CCNC(=O)c4ccccn4)c[nH]c2C3=O)N1,-43.79508,-44.630535
COc1ccc(C)c2c1CC1(C(=O)N(C)C(=O)N1C)C1=C2C(=O)c2[nH]cc(CCNC(=O)c3ccco3)c2C1=O,6.6790233226571765,CHEMBL4875135,1,,True,542.5480000000002,2.5487200000000003,2.0,7.0,142.02,5.0,3.0,0.47205445680617025,40.0,O=C1NC(=O)C2(Cc3ccccc3C3=C2C(=O)c2c(CCNC(=O)c4ccco4)c[nH]c2C3=O)N1,-43.201195,-44.53559
COc1ccc(C)c2c1CC1(C(=O)N(C)C(=O)N1C)C1=C2C(=O)c2[nH]cc(CCNC(=O)c3cccs3)c2C1=O,6.656591406196142,CHEMBL4848771,1,,True,558.6160000000002,3.017220000000001,2.0,7.0,128.88,5.0,3.0,0.46353145946146523,40.0,O=C1NC(=O)C2(Cc3ccccc3C3=C2C(=O)c2c(CCNC(=O)c4cccs4)c[nH]c2C3=O)N1,-43.29658,-44.43114
COc1ccc(C)c2c1CC1(C(=O)N(C)C(=O)N1C)C1=C2C(=O)c2[nH]cc(CCNCC(C)(C)C)c2C1=O,7.100726812682396,CHEMBL4876129,1,,True,518.6140000000004,3.1614200000000015,2.0,6.0,111.81,5.0,2.0,0.4646794664811868,38.0,O=C1NC(=O)C2(Cc3ccccc3C3=C2C(=O)c2cc[nH]c2C3=O)N1,-42.67047,-43.726387
COc1ccc(C)c2c1CC1(C(=O)N(C)C(=O)N1C)C1=C2C(=O)c2[nH]cc(CCNCCc3ccccc3)c2C1=O,6.799423073245152,CHEMBL4859143,1,,True,552.6310000000003,3.3580200000000016,2.0,6.0,111.81,7.0,3.0,0.3435746756547528,41.0,O=C1NC(=O)C2(Cc3ccccc3C3=C2C(=O)c2c(CCNCCc4ccccc4)c[nH]c2C3=O)N1,-43.883804,-43.469578
COc1ccc(C)c2c1CC1(C(=O)N(C)C(=O)N1C)C1=C2C(=O)c2[nH]cc(CCNCc3cc(F)cc(F)c3)c2C1=O,6.672232510097271,CHEMBL4852978,1,,True,574.5840000000003,3.593720000000002,2.0,6.0,111.81,6.0,3.0,0.343978842687691,42.0,O=C1NC(=O)C2(Cc3ccccc3C3=C2C(=O)c2c(CCNCc4ccccc4)c[nH]c2C3=O)N1,-42.457336,-43.247166
COc1ccc(C)c2c1CC1(C(=O)N(C)C(=O)N1C)C1=C2C(=O)c2[nH]cc(CCNCc3cc(OC)c(OC)c(OC)c3)c2C1=O,6.742561433140186,CHEMBL4858307,1,,True,628.6820000000002,3.3413200000000014,2.0,9.0,139.50000000000003,9.0,3.0,0.26985090104600046,46.0,O=C1NC(=O)C2(Cc3ccccc3C3=C2C(=O)c2c(CCNCc4ccccc4)c[nH]c2C3=O)N1,-42.81867,-43.456882
COc1ccc(C)c2c1CC1(C(=O)N(C)C(=O)N1C)C1=C2C(=O)c2[nH]cc(CCNCc3cc4ccccc4s3)c2C1=O,6.206628751081045,CHEMBL4858992,1,,True,594.6930000000002,4.5302200000000035,2.0,7.0,111.81,6.0,4.0,0.25073801000473417,43.0,O=C1NC(=O)C2(Cc3ccccc3C3=C2C(=O)c2c(CCNCc4cc5ccccc5s4)c[nH]c2C3=O)N1,-43.58876,-43.17631
COc1ccc(C)c2c1CC1(C(=O)N(C)C(=O)N1C)C1=C2C(=O)c2[nH]cc(CCNCc3ccc(-c4ccccc4)cc3)c2C1=O,6.020497151212599,CHEMBL4859135,1,,True,614.7020000000003,4.982520000000004,2.0,6.0,111.81,7.0,4.0,0.2244139397005877,46.0,O=C1NC(=O)C2(Cc3ccccc3C3=C2C(=O)c2c(CCNCc4ccc(-c5ccccc5)cc4)c[nH]c2C3=O)N1,-44.051533,-43.416306
COc1ccc(C)c2c1CC1(C(=O)N(C)C(=O)N1C)C1=C2C(=O)c2[nH]cc(CCNCc3ccc(C(C)(C)C)cc3)c2C1=O,6.575935474582512,CHEMBL4865477,1,,True,594.7120000000002,4.613020000000004,2.0,6.0,111.81,6.0,3.0,0.31853568298912466,44.0,O=C1NC(=O)C2(Cc3ccccc3C3=C2C(=O)c2c(CCNCc4ccccc4)c[nH]c2C3=O)N1,-42.47454,-43.752026
COc1ccc(C)c2c1CC1(C(=O)N(C)C(=O)N1C)C1=C2C(=O)c2[nH]cc(CCNCc3ccc(C(F)(F)F)cc3)c2C1=O,6.7920964696139485,CHEMBL4864197,1,,True,606.6010000000003,4.334320000000003,2.0,6.0,111.81,6.0,3.0,0.31930404794889433,44.0,O=C1NC(=O)C2(Cc3ccccc3C3=C2C(=O)c2c(CCNCc4ccccc4)c[nH]c2C3=O)N1,-41.99081,-43.76688
COc1ccc(C)c2c1CC1(C(=O)N(C)C(=O)N1C)C1=C2C(=O)c2[nH]cc(CCNCc3ccc(C)c(C)c3)c2C1=O,6.6311554931741785,CHEMBL4870082,1,,True,566.6580000000002,3.9323600000000027,2.0,6.0,111.81,6.0,3.0,0.3455626423158088,42.0,O=C1NC(=O)C2(Cc3ccccc3C3=C2C(=O)c2c(CCNCc4ccccc4)c[nH]c2C3=O)N1,-42.78846,-43.475018
COc1ccc(C)c2c1CC1(C(=O)N(C)C(=O)N1C)C1=C2C(=O)c2[nH]cc(CCNCc3ccc4ccccc4c3)c2C1=O,6.567832730557412,CHEMBL4870958,1,,True,588.6640000000002,4.468720000000003,2.0,6.0,111.81,6.0,4.0,0.2540904225059383,44.0,O=C1NC(=O)C2(Cc3ccccc3C3=C2C(=O)c2c(CCNCc4ccc5ccccc5c4)c[nH]c2C3=O)N1,-43.406364,-43.222424
COc1ccc(C)c2c1CC1(C(=O)N(C)C(=O)N1C)C1=C2C(=O)c2[nH]cc(CCNCc3cccc(Cl)c3)c2C1=O,6.823908740944319,CHEMBL4848460,1,,True,573.0490000000002,3.9689200000000024,2.0,6.0,111.81,6.0,3.0,0.3414657416853677,41.0,O=C1NC(=O)C2(Cc3ccccc3C3=C2C(=O)c2c(CCNCc4ccccc4)c[nH]c2C3=O)N1,-43.177105,-42.624947
COc1ccc(C)c2c1CC1(C(=O)N(C)C(=O)N1C)C1=C2C(=O)c2[nH]cc(CCNCc3cccc(OC)c3OC)c2C1=O,6.606424796730413,CHEMBL4850858,1,,True,598.6560000000002,3.332720000000002,2.0,8.0,130.27,8.0,3.0,0.29846273101187865,44.0,O=C1NC(=O)C2(Cc3ccccc3C3=C2C(=O)c2c(CCNCc4ccccc4)c[nH]c2C3=O)N1,-43.18606,-43.553326
COc1ccc(C)c2c1CC1(C(=O)N(C)C(=O)N1C)C1=C2C(=O)c2[nH]cc(CCNCc3ccccc3)c2C1=O,6.762205006726077,CHEMBL4864183,1,,True,538.6040000000003,3.315520000000001,2.0,6.0,111.81,6.0,3.0,0.3680243919888988,40.0,O=C1NC(=O)C2(Cc3ccccc3C3=C2C(=O)c2c(CCNCc4ccccc4)c[nH]c2C3=O)N1,-43.82305,-43.467476
COc1ccc(C)c2c1CC1(C(=O)N(C)C(=O)N1C)C1=C2C(=O)c2[nH]cc(CCNCc3ccccc3Br)c2C1=O,7.185086818724926,CHEMBL4866860,1,,True,617.5000000000002,4.078020000000002,2.0,6.0,111.81,6.0,3.0,0.31882718006376753,41.0,O=C1NC(=O)C2(Cc3ccccc3C3=C2C(=O)c2c(CCNCc4ccccc4)c[nH]c2C3=O)N1,-43.956585,-43.705532
COc1ccc(C)c2c1CC1(C(=O)N(C)C(=O)N1C)C1=C2C(=O)c2[nH]cc(CCNCc3ccccc3C)c2C1=O,6.616005210558267,CHEMBL4878903,1,,True,552.6310000000002,3.623940000000002,2.0,6.0,111.81,6.0,3.0,0.35699994508881205,41.0,O=C1NC(=O)C2(Cc3ccccc3C3=C2C(=O)c2c(CCNCc4ccccc4)c[nH]c2C3=O)N1,-43.478638,-43.660397
COc1ccc(C)c2c1CC1(C(=O)N(C)C(=O)N1C)C1=C2C(=O)c2[nH]cc(CCNCc3cccs3)c2C1=O,6.432268037451931,CHEMBL4868216,1,,True,544.6330000000003,3.3770200000000017,2.0,7.0,111.81,6.0,3.0,0.36364975005642225,39.0,O=C1NC(=O)C2(Cc3ccccc3C3=C2C(=O)c2c(CCNCc4cccs4)c[nH]c2C3=O)N1,-43.245117,-43.730564
COc1ccc(C/C(=N/O)Nc2ccc([N+](=O)[O-])c3nonc23)cc1,6.892790030352131,CHEMBL4760074,1,,False,343.2990000000001,2.5819,2.0,8.0,135.91000000000003,5.0,3.0,0.23706557653860166,25.0,N=C(Cc1ccccc1)Nc1cccc2nonc12,16.099222,17.26349
COc1ccc(C2=[N+]([O-])c3ccccc3C2=O)cc1,5.638272163982407,CHEMBL581422,3,,False,253.257,2.5226000000000006,0.0,3.0,52.37,2.0,2.0,0.6100814728783759,19.0,O=C1C(c2ccccc2)=[NH+]c2ccccc21,-14.208224,-27.83751
COc1ccc(C2CNC3=C2C(=O)c2c(CCN)cn(S(=O)(=O)c4ccc(C)cc4)c2C3=O)cc1,5.552841968657781,CHEMBL576757,1,,True,491.5690000000002,2.56342,2.0,7.0,120.48999999999998,6.0,3.0,0.543671579131644,35.0,O=C1C2=C(NCC2c2ccccc2)C(=O)c2c1ccn2S(=O)(=O)c1ccccc1,-8.782565,-33.85209
COc1ccc(C2CNC3=C2C(=O)c2c(c(CCN)cn2S(=O)(=O)c2ccc(C)cc2)C3=O)cc1,5.251811972993799,CHEMBL575331,1,,True,491.56900000000013,2.5634200000000007,2.0,7.0,120.48999999999998,6.0,3.0,0.543671579131644,35.0,O=C1C2=C(C(=O)c3c1ccn3S(=O)(=O)c1ccccc1)C(c1ccccc1)CN2,-8.81089,-33.860256
COc1ccc(C2CNC3=C2C(=O)c2c(ccn2S(=O)(=O)c2ccc(C)cc2)C3=O)cc1,5.251811972993799,CHEMBL574691,1,,True,448.50000000000017,3.0622200000000017,1.0,6.0,94.47,4.0,3.0,0.6593379770076442,32.0,O=C1C2=C(C(=O)c3c1ccn3S(=O)(=O)c1ccccc1)C(c1ccccc1)CN2,-8.578417,-33.83054
COc1ccc(C2CNC3=C2C(=O)c2ccn(S(=O)(=O)c4ccc(C)cc4)c2C3=O)cc1,5.7447274948966935,CHEMBL574910,1,,True,448.5000000000002,3.0622200000000017,1.0,6.0,94.47,4.0,3.0,0.6593379770076441,32.0,O=C1C2=C(NCC2c2ccccc2)C(=O)c2c1ccn2S(=O)(=O)c1ccccc1,-8.547748,-33.82498
COc1ccc(C2c3c(C)n[nH]c3Oc3[nH]nc(N)c32)cc1O,6.913640169325252,CHEMBL3936225,3,,False,313.31700000000006,2.02352,4.0,6.0,122.07,2.0,3.0,0.44892460760105124,23.0,c1ccc(C2c3cn[nH]c3Oc3[nH]ncc32)cc1,6.2024007,-39.137726
COc1ccc(CC(=O)NCCc2c[nH]c3c2C(=O)C2=C(C3=O)c3c(C)ccc(OC)c3CC23C(=O)N(C)C(=O)N3C)cc1,6.481091426308586,CHEMBL4878957,1,,True,596.6400000000003,2.8932200000000012,2.0,7.0,138.11,7.0,3.0,0.40025564204474606,44.0,O=C(Cc1ccccc1)NCCc1c[nH]c2c1C(=O)C1=C(C2=O)c2ccccc2CC12NC(=O)NC2=O,-42.65531,-44.755302
COc1ccc(CCSC(=O)SCc2ccc(Cl)cc2Cl)cc1,6.6338031200885155,CHEMBL4780518,2,,False,387.35300000000007,6.331100000000004,0.0,4.0,26.3,6.0,2.0,0.5784924742634081,23.0,O=C(SCCc1ccccc1)SCc1ccccc1,1.2460562,-3.8176117
COc1ccc(CNC(=O)CC2c3ccccc3-c3cncn32)cc1,4.110474203328809,CHEMBL4205594,1,,False,333.391,3.168000000000001,1.0,3.0,56.15,5.0,3.0,0.7801407807630375,25.0,O=C(CC1c2ccccc2-c2cncn21)NCc1ccccc1,-53.690216,6.851082
COc1ccc(CNC(=O)n2c(=O)oc3ccccc32)cc1,4.497299824689438,CHEMBL4203649,1,,False,298.298,2.3610000000000007,1.0,4.0,73.47,3.0,3.0,0.8052891835309712,22.0,O=C(NCc1ccccc1)n1c(=O)oc2ccccc21,-9.421463,-26.934816
COc1ccc(CNc2cc(-c3nnc(N4CCC(C5c6c(F)cccc6-c6cncn65)CC4)s3)ccn2)cc1,7.97469413473523,CHEMBL5777653,1,,False,553.6670000000001,6.042800000000006,1.0,8.0,80.99,7.0,5.0,0.2630831723318784,40.0,c1ccc(CNc2cc(-c3nnc(N4CCC(C5c6ccccc6-c6cncn65)CC4)s3)ccn2)cc1,-54.268944,33.2923
COc1ccc(COC(Cn2ccnc2)c2ccc(Cl)cc2Cl)cc1,6.0,CHEMBL4228284,1,,False,377.2710000000001,5.156600000000004,0.0,3.0,36.28,7.0,3.0,0.570950446133239,25.0,c1ccc(COC(Cn2ccnc2)c2ccccc2)cc1,-75.0409,-1.6102748
COc1ccc(CON)cc1,4.619788758288394,CHEMBL3764351,1,,False,153.181,1.0855,1.0,3.0,44.480000000000004,3.0,1.0,0.6608025657823017,11.0,c1ccccc1,-3.6059012,-13.510806
COc1ccc(CS)cc1,5.440372055361031,CHEMBL1224560,2,,False,154.234,2.125,1.0,2.0,9.23,2.0,1.0,0.6419009666146261,10.0,c1ccccc1,-3.7161593,-13.609296
COc1ccc(CSC(=N)N)cc1,4.6419983281826,CHEMBL1224394,2,,False,196.275,1.8218699999999999,2.0,3.0,59.099999999999994,3.0,1.0,0.5723840094273539,13.0,c1ccccc1,-3.8503213,-13.423072
COc1ccc(Cl)cc1Nc1c(N)oc2cnccc12,6.698970004336019,CHEMBL4283091,1,,False,289.72200000000004,3.8156000000000008,2.0,5.0,73.31,3.0,3.0,0.7666672970663367,20.0,c1ccc(Nc2coc3cnccc23)cc1,17.743607,-21.333502
COc1ccc(Cn2cncc2-c2cc3cc(Br)ccc3[nH]2)cc1,4.6777807052660805,CHEMBL5950065,1,,False,382.261,4.850800000000003,1.0,2.0,42.84,4.0,4.0,0.5483684877240536,24.0,c1ccc(Cn2cncc2-c2cc3ccccc3[nH]2)cc1,-23.87088,11.154057
COc1ccc(N)c2ccccc12,5.259637310505756,CHEMBL572058,1,,False,173.215,2.4306,1.0,2.0,35.25,1.0,2.0,0.6720190317178824,13.0,c1ccc2ccccc2c1,-2.4490707,-15.307943
COc1ccc(N2CCC(C3c4c(F)cccc4-c4cncn43)CC2)cc1,7.016824927962187,CHEMBL5944500,1,,True,363.4360000000001,4.517200000000003,0.0,3.0,30.29,3.0,3.0,0.6854896125299591,27.0,c1ccc(N2CCC(C3c4ccccc4-c4cncn43)CC2)cc1,-53.586716,33.0561
COc1ccc(NC(=O)C(C)[C@H]2[C@@H]3C[C@@H](n4cnc5cc(F)c(F)cc54)C[C@@H]32)cn1,8.214670164989233,CHEMBL5986642,1,,False,412.44000000000017,4.190000000000003,1.0,4.0,69.03999999999999,5.0,3.0,0.6823463000263197,30.0,O=C(C[C@@H]1[C@H]2C[C@H](n3cnc4ccccc43)C[C@@H]12)Nc1cccnc1,15.098341,70.847435
COc1ccc(NC(=O)C(C)[C@H]2[C@@H]3C[C@@H](n4cnc5cc(F)c(F)cc54)C[C@@H]32)nc1,8.178486471595226,CHEMBL5776014,1,,False,412.44000000000017,4.190000000000003,1.0,4.0,69.03999999999999,5.0,3.0,0.6823463000263197,30.0,O=C(C[C@@H]1[C@H]2C[C@H](n3cnc4ccccc43)C[C@@H]12)Nc1ccccn1,14.536191,70.60432
COc1ccc(NC(=O)Cn2cnc3scc(-c4ccc(C)cc4)c3c2=O)cc1,5.494850021680094,CHEMBL4575929,1,,False,405.47900000000016,4.080720000000002,1.0,5.0,73.22,5.0,4.0,0.5429792871864974,29.0,O=C(Cn1cnc2scc(-c3ccccc3)c2c1=O)Nc1ccccc1,-6.7011366,-29.605429
COc1ccc(NC(=O)Cn2cnc3scc(-c4ccc(OC)c(OC)c4)c3c2=O)cc1,5.251811972993799,CHEMBL4583981,1,,False,451.50400000000025,3.789500000000003,1.0,7.0,91.68,7.0,4.0,0.4597266797055455,32.0,O=C(Cn1cnc2scc(-c3ccccc3)c2c1=O)Nc1ccccc1,-6.6413703,-29.577875
COc1ccc(NC(=O)NCc2cnc3scc(-c4ccc(Br)cc4)n23)cc1,6.721246399047171,CHEMBL3342400,1,,False,457.35300000000007,5.155600000000003,2.0,4.0,67.66,5.0,4.0,0.4354411155591082,28.0,O=C(NCc1cnc2scc(-c3ccccc3)n12)Nc1ccccc1,5.253341,10.054437
COc1ccc(NC(=O)Nc2cc(-c3cccc(C(=O)O)c3)ccc2Oc2ccccc2C(C)(C)C)cc1,5.434833115752497,CHEMBL4104981,2,,False,510.59000000000026,7.794200000000006,3.0,4.0,96.89000000000001,7.0,4.0,0.2357088282384761,38.0,O=C(Nc1ccccc1)Nc1cc(-c2ccccc2)ccc1Oc1ccccc1,8.938075,-69.42953
COc1ccc(NC(=O)Nc2nonc2/C(=N/O)Nc2ccc(F)c(Br)c2)cc1,7.0952161027712775,CHEMBL5402923,2,,False,465.23900000000003,3.8717000000000006,4.0,7.0,133.9,5.0,3.0,0.1945689072007024,29.0,N=C(Nc1ccccc1)c1nonc1NC(=O)Nc1ccccc1,37.61768,3.6826956
COc1ccc(NC(=O)Nc2nonc2/C(=N/O)Nc2ccc(F)c(Br)c2)cc1OC,6.47977856411804,CHEMBL5410166,1,,False,495.2650000000001,3.880300000000001,4.0,8.0,143.13,6.0,3.0,0.17470560863519236,31.0,N=C(Nc1ccccc1)c1nonc1NC(=O)Nc1ccccc1,37.65432,3.6762037
COc1ccc(NC(=O)[C@@H](Cc2ccccc2)NC2=C/C(=N/O)c3ccccc3C2=O)cc1,6.346787486224656,CHEMBL4571947,1,,True,441.4870000000002,3.793300000000002,3.0,6.0,100.02000000000001,7.0,3.0,0.38264200393245545,33.0,N=C1C=C(N[C@H](Cc2ccccc2)C(=O)Nc2ccccc2)C(=O)c2ccccc21,-7.890648,-59.122646
COc1ccc(NNS(=O)(=O)c2ccc(NC(C)=O)cc2)cc1,6.5951662833800615,CHEMBL3310848,1,,False,335.38500000000005,1.959,3.0,5.0,96.53,6.0,2.0,0.7013435325729771,23.0,O=S(=O)(NNc1ccccc1)c1ccccc1,21.889475,-36.279106
COc1ccc(Nc2cc(NC(C)=O)cc3[nH]c(C(=O)O)cc23)cc1,5.767003889607846,CHEMBL4762616,1,,False,339.35100000000006,3.5767000000000007,4.0,4.0,103.45,5.0,3.0,0.5687774455684476,25.0,c1ccc(Nc2cccc3[nH]ccc23)cc1,27.214233,-26.28221
COc1ccc(Nc2cc(NC(C)=O)cc3[nH]c(C(=O)O)cc23)cn1,5.467245621007502,CHEMBL4755902,1,,False,340.33900000000006,2.9717000000000002,4.0,5.0,116.34,5.0,3.0,0.5672603179012116,25.0,c1cncc(Nc2cccc3[nH]ccc23)c1,27.590126,-26.449558
COc1ccc(Nc2cc(NC(C)=O)cc3[nH]c(C(=O)O)cc23)nc1,5.325138859262188,CHEMBL4793007,1,,False,340.33900000000006,2.9717000000000002,4.0,5.0,116.34,5.0,3.0,0.5672603179012116,25.0,c1ccc(Nc2cccc3[nH]ccc23)nc1,27.30709,-26.55973
COc1ccc(Nc2ccc(F)c(Cl)c2)c2cc(C(=O)O)[nH]c12,4.489454989793388,CHEMBL4762621,1,,False,334.73400000000004,4.410800000000002,3.0,3.0,74.35,4.0,3.0,0.6603359319753407,23.0,c1ccc(Nc2cccc3[nH]ccc23)cc1,26.119038,-24.650007
COc1ccc(Nc2ccc([N+](=O)[O-])c3nonc23)cc1,4.017728766960432,CHEMBL4096003,1,,False,286.247,2.8832000000000004,1.0,7.0,103.32,4.0,3.0,0.5804666265020391,21.0,c1ccc(Nc2cccc3nonc23)cc1,15.323247,16.764439
COc1ccc(Nc2nnc([C@H](C)[C@H]3CC[C@@H](c4ccnc5ccc(F)cc54)CC3)o2)cc1,6.782516055786093,CHEMBL4799065,1,,False,446.5260000000002,6.586600000000005,1.0,6.0,73.07,6.0,4.0,0.36029463453735044,33.0,c1ccc(Nc2nnc(C[C@H]3CC[C@@H](c4ccnc5ccccc54)CC3)o2)cc1,0.67507017,42.841587
COc1ccc(OC)c(CON)c1,5.769551078621726,CHEMBL3765654,1,,False,183.20699999999997,1.0941,1.0,4.0,53.71,4.0,1.0,0.709873736831056,13.0,c1ccccc1,-3.4785516,-13.994461
COc1ccc(S(=O)(=O)N2CCN(C(=O)c3c/c(=N\O)c4ccc(C)cc4o3)CC2)cc1,5.024568191490737,CHEMBL5424551,1,,False,457.5080000000002,2.18642,1.0,7.0,112.65000000000002,4.0,3.0,0.4747318131343754,32.0,N=c1cc(C(=O)N2CCN(S(=O)(=O)c3ccccc3)CC2)oc2ccccc12,-4.343637,-43.50783
COc1ccc(S(=O)(=O)N2CCN(C(=O)c3c/c(=N\O)c4ccc(C)cc4o3)CC2)cc1OC,5.156708675325175,CHEMBL5406101,2,,False,487.5340000000003,2.1950199999999995,1.0,8.0,121.88000000000002,5.0,3.0,0.4324323294112503,34.0,N=c1cc(C(=O)N2CCN(S(=O)(=O)c3ccccc3)CC2)oc2ccccc12,-4.1791945,-43.459106
COc1ccc(S(=O)(=O)N2CCN(C(=O)c3c/c(=N\O)c4ccc(OC)cc4o3)CC2)cc1,5.133393339970662,CHEMBL5414623,2,,False,473.50700000000023,1.8865999999999994,1.0,8.0,121.88000000000002,5.0,3.0,0.4435225199241119,33.0,N=c1cc(C(=O)N2CCN(S(=O)(=O)c3ccccc3)CC2)oc2ccccc12,-4.578147,-43.668312
COc1ccc(S(=O)(=O)NNc2ccc(Br)cc2)cc1,5.844360366240224,CHEMBL3310975,1,,False,357.22900000000004,2.7631000000000014,2.0,4.0,67.43,5.0,2.0,0.8079327967057373,20.0,O=S(=O)(NNc1ccccc1)c1ccccc1,22.383587,-38.07531
COc1ccc(Sc2c[nH]c3ccc(Cl)cc23)cc1,4.795880017344075,CHEMBL4744327,1,,False,289.78700000000003,4.981100000000002,1.0,2.0,25.02,3.0,3.0,0.7352933337159799,19.0,c1ccc(Sc2c[nH]c3ccccc23)cc1,-7.407065,-5.2049093
COc1ccc2/c(=N/O)cc(C(=O)N3CCN(S(=O)(=O)c4ccc(Br)cc4)CC3)oc2c1,5.025949097207122,CHEMBL5432275,1,,False,522.3770000000003,2.640500000000001,1.0,7.0,112.64999999999999,4.0,3.0,0.41668880509205886,32.0,N=c1cc(C(=O)N2CCN(S(=O)(=O)c3ccccc3)CC2)oc2ccccc12,-4.855477,-43.33266
COc1ccc2/c(=N/O)cc(C(=O)N3CCN(S(=O)(=O)c4ccc(C(F)(F)F)cc4)CC3)oc2c1,5.383054143831121,CHEMBL5425638,2,,False,511.47800000000024,2.8968000000000016,1.0,7.0,112.64999999999999,4.0,3.0,0.4259298305407408,35.0,N=c1cc(C(=O)N2CCN(S(=O)(=O)c3ccccc3)CC2)oc2ccccc12,-4.753751,-44.276283
COc1ccc2/c(=N/O)cc(C(=O)N3CCN(S(=O)(=O)c4ccc(Cl)c(Cl)c4)CC3)oc2c1,5.27345325571037,CHEMBL5403582,2,,False,512.3710000000003,3.184800000000002,1.0,7.0,112.64999999999999,4.0,3.0,0.42465659582425447,33.0,N=c1cc(C(=O)N2CCN(S(=O)(=O)c3ccccc3)CC2)oc2ccccc12,-4.7266088,-43.69618
COc1ccc2/c(=N/O)cc(C(=O)N3CCN(S(=O)(=O)c4ccc(Cl)cc4)CC3)oc2c1,5.129800494606706,CHEMBL5425383,2,,False,477.9260000000002,2.5314000000000005,1.0,7.0,112.64999999999999,4.0,3.0,0.45612697981656414,32.0,N=c1cc(C(=O)N2CCN(S(=O)(=O)c3ccccc3)CC2)oc2ccccc12,-5.0074296,-43.719555
