molecule_chembl_id,pref_name,smiles,first_approval,oral,withdrawn_flag,clean_smiles,ido1_pred,tdo2_pred,ido1_prob,tdo2_prob,ido1_ad,tdo2_ad,selectivity
CHEMBL389621,HYDROCORTISONE,C[C@]12CCC(=O)C=C1CC[C@@H]1[C@@H]2[C@@H](O)C[C@@]2(C)[C@H]1CC[C@]2(O)C(=O)CO,1952.0,True,False,C[C@]12CCC(=O)C=C1CC[C@@H]1[C@@H]2[C@@H](O)C[C@@]2(C)[C@H]1CC[C@]2(O)C(=O)CO,5.538296004735455,5.597239066811574,0.28,0.249,0.21518987341772153,0.21518987341772153,-0.058943062076119546
CHEMBL1443,NAFCILLIN,CCOc1ccc2ccccc2c1C(=O)N[C@@H]1C(=O)N2[C@@H]1SC(C)(C)[C@@H]2C(=O)O,1965.0,True,False,CCOc1ccc2ccccc2c1C(=O)N[C@@H]1C(=O)N2[C@@H]1SC(C)(C)[C@@H]2C(=O)O,5.278184325420162,5.360978770605404,0.293,0.23,0.32894736842105265,0.2261904761904762,-0.08279444518524137
CHEMBL388590,BENZBROMARONE,CCc1oc2ccccc2c1C(=O)c1cc(Br)c(O)c(Br)c1,,True,True,CCc1oc2ccccc2c1C(=O)c1cc(Br)c(O)c(Br)c1,5.245785841250069,5.488965441384414,0.198,0.197,0.2857142857142857,0.20967741935483872,-0.24317960013434448
CHEMBL1444,LETROZOLE,N#Cc1ccc(C(c2ccc(C#N)cc2)n2cncn2)cc1,1997.0,True,False,N#Cc1ccc(C(c2ccc(C#N)cc2)n2cncn2)cc1,5.202518608294945,6.095854783766003,0.18,0.295,0.27450980392156865,0.27450980392156865,-0.8933361754710587
CHEMBL223228,EFAVIRENZ,O=C1Nc2ccc(Cl)cc2[C@@](C#CC2CC2)(C(F)(F)F)O1,1998.0,True,False,O=C1Nc2ccc(Cl)cc2[C@@](C#CC2CC2)(C(F)(F)F)O1,5.62426768881485,4.700003104580239,0.3133333333333333,0.1166,0.3103448275862069,0.2459016393442623,0.9242645842346109
CHEMBL227529,ALOGLIPTIN BENZOATE,Cn1c(=O)cc(N2CCC[C@@H](N)C2)n(Cc2ccccc2C#N)c1=O.O=C(O)c1ccccc1,2013.0,True,False,Cn1c(=O)cc(N2CCC[C@@H](N)C2)n(Cc2ccccc2C#N)c1=O,5.1522373834606,5.241933528106877,0.2783333333333333,0.285,0.20481927710843373,0.20238095238095238,-0.08969614464627718
CHEMBL1445,FLUOXYMESTERONE,C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C,1956.0,True,False,C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C,5.626124882092507,5.965648308826596,0.282,0.35,0.22535211267605634,0.22535211267605634,-0.33952342673408875
CHEMBL1447,LINCOMYCIN,CCC[C@@H]1C[C@@H](C(=O)N[C@@H]([C@H]2O[C@H](SC)[C@H](O)[C@@H](O)[C@H]2O)[C@@H](C)O)N(C)C1,1964.0,True,False,CCC[C@@H]1C[C@@H](C(=O)N[C@@H]([C@H]2O[C@H](SC)[C@H](O)[C@@H](O)[C@H]2O)[C@@H](C)O)N(C)C1,6.837019784321968,5.760899324952387,0.6107857142857143,0.30033333333333334,0.17073170731707318,0.17073170731707318,1.076120459369581
CHEMBL227875,PRETOMANID,O=[N+]([O-])c1cn2c(n1)OC[C@@H](OCc1ccc(OC(F)(F)F)cc1)C2,2019.0,True,False,O=[N+]([O-])c1cn2c(n1)OC[C@@H](OCc1ccc(OC(F)(F)F)cc1)C2,5.5849002328846895,5.156932410396857,0.3426666666666667,0.25,0.25,0.23333333333333334,0.4279678224878323
CHEMBL1448,NICLOSAMIDE,O=C(Nc1ccc([N+](=O)[O-])cc1Cl)c1cc(Cl)ccc1O,1982.0,True,False,O=C(Nc1ccc([N+](=O)[O-])cc1Cl)c1cc(Cl)ccc1O,5.441711354216514,4.92658954759843,0.358,0.138,0.3090909090909091,0.30158730158730157,0.515121806618084
CHEMBL1449,TICARCILLIN,CC1(C)S[C@@H]2[C@H](NC(=O)[C@H](C(=O)O)c3ccsc3)C(=O)N2[C@H]1C(=O)O,1976.0,False,False,CC1(C)S[C@@H]2[C@H](NC(=O)[C@H](C(=O)O)c3ccsc3)C(=O)N2[C@H]1C(=O)O,5.615671267502808,5.710667462593351,0.3103333333333333,0.279,0.22950819672131148,0.22950819672131148,-0.09499619509054291
CHEMBL1450,ATOVAQUONE,O=C1C(O)=C([C@H]2CC[C@H](c3ccc(Cl)cc3)CC2)C(=O)c2ccccc21,1992.0,True,False,O=C1C(O)=C([C@H]2CC[C@H](c3ccc(Cl)cc3)CC2)C(=O)c2ccccc21,6.519292571691547,5.471101326535015,0.29,0.274,0.39215686274509803,0.34,1.0481912451565316
CHEMBL229128,MEPHENESIN,Cc1ccccc1OCC(O)CO,,False,False,Cc1ccccc1OCC(O)CO,5.1262949559460305,5.2433484060961915,0.059266666666666676,0.167,0.375,0.25,-0.117053450150161
CHEMBL189,MILRINONE,Cc1[nH]c(=O)c(C#N)cc1-c1ccncc1,1987.0,False,False,Cc1[nH]c(=O)c(C#N)cc1-c1ccncc1,5.617006606162978,5.805564958518954,0.212,0.326,0.3,0.25,-0.18855835235597596
CHEMBL1451,TRIAMCINOLONE,C[C@]12C=CC(=O)C=C1CC[C@H]1[C@@H]3C[C@@H](O)[C@](O)(C(=O)CO)[C@@]3(C)C[C@H](O)[C@@]12F,1957.0,True,False,C[C@]12C=CC(=O)C=C1CC[C@H]1[C@@H]3C[C@@H](O)[C@](O)(C(=O)CO)[C@@]3(C)C[C@H](O)[C@@]12F,5.634577614145033,5.525477403615077,0.419,0.333,0.225,0.225,0.10910021052995589
CHEMBL230158,SELADELPAR,CCO[C@H](COc1ccc(C(F)(F)F)cc1)CSc1ccc(OCC(=O)O)c(C)c1,2024.0,True,False,CCO[C@H](COc1ccc(C(F)(F)F)cc1)CSc1ccc(OCC(=O)O)c(C)c1,5.438938868384301,5.367711399362025,0.22066666666666665,0.131,0.24,0.24,0.07122746902227561
CHEMBL1454,LEVAMISOLE,c1ccc([C@H]2CN3CCSC3=N2)cc1,1990.0,True,True,c1ccc([C@H]2CN3CCSC3=N2)cc1,5.009134652981574,5.75114380323287,0.1374,0.244,0.21666666666666667,0.21666666666666667,-0.7420091502512962
CHEMBL1455,ALTRETAMINE,CN(C)c1nc(N(C)C)nc(N(C)C)n1,1990.0,True,False,CN(C)c1nc(N(C)C)nc(N(C)C)n1,5.045288120541304,5.959608046662565,0.132,0.1775,0.14893617021276595,0.14893617021276595,-0.9143199261212605
CHEMBL1456,MYCOPHENOLATE MOFETIL,COc1c(C)c2c(c(O)c1C/C=C(\C)CCC(=O)OCCN1CCOCC1)C(=O)OC2,1995.0,True,False,COc1c(C)c2c(c(O)c1C/C=C(\C)CCC(=O)OCCN1CCOCC1)C(=O)OC2,5.2246218742451,5.606603996193677,0.337,0.254,0.22727272727272727,0.1717171717171717,-0.3819821219485764
CHEMBL1457,HYDROCODONE,COc1ccc2c3c1O[C@H]1C(=O)CC[C@H]4[C@@H](C2)N(C)CC[C@]314,1943.0,True,False,COc1ccc2c3c1O[C@H]1C(=O)CC[C@H]4[C@@H](C2)N(C)CC[C@]314,5.4313177243528195,5.35299074436651,0.36839999999999995,0.199,0.22826086956521738,0.18072289156626506,0.07832697998630955
CHEMBL231068,FLIBANSERIN,O=c1[nH]c2ccccc2n1CCN1CCN(c2cccc(C(F)(F)F)c2)CC1,2015.0,True,False,O=c1[nH]c2ccccc2n1CCN1CCN(c2cccc(C(F)(F)F)c2)CC1,4.9462094756800425,5.343764098349759,0.25133333333333335,0.219,0.3548387096774194,0.2894736842105263,-0.3975546226697162
CHEMBL243712,AMISULPRIDE,CCN1CCCC1CNC(=O)c1cc(S(=O)(=O)CC)c(N)cc1OC,1986.0,False,False,CCN1CCCC1CNC(=O)c1cc(S(=O)(=O)CC)c(N)cc1OC,6.155687892779764,5.433695947401549,0.43783333333333335,0.20913333333333334,0.27906976744186046,0.22826086956521738,0.7219919453782149
CHEMBL395091,ESKETAMINE,CN[C@]1(c2ccccc2Cl)CCCCC1=O,2019.0,False,False,CN[C@]1(c2ccccc2Cl)CCCCC1=O,5.670528887191889,5.491040811609287,0.24116666666666667,0.236,0.25806451612903225,0.25806451612903225,0.1794880755826016
CHEMBL1460,DIDANOSINE,O=c1[nH]cnc2c1ncn2[C@H]1CC[C@@H](CO)O1,1991.0,True,False,O=c1[nH]cnc2c1ncn2[C@H]1CC[C@@H](CO)O1,5.511737539492101,5.625496721794197,0.23494117647058824,0.335,0.2,0.18055555555555555,-0.11375918230209603
CHEMBL231884,DIOSMIN,COc1ccc(-c2cc(=O)c3c(O)cc(O[C@@H]4O[C@H](CO[C@@H]5O[C@@H](C)[C@H](O)[C@@H](O)[C@H]5O)[C@@H](O)[C@H](O)[C@H]4O)cc3o2)cc1O,,False,True,COc1ccc(-c2cc(=O)c3c(O)cc(O[C@@H]4O[C@H](CO[C@@H]5O[C@@H](C)[C@H](O)[C@@H](O)[C@H]5O)[C@@H](O)[C@H](O)[C@H]4O)cc3o2)cc1O,5.285704947963018,5.050000136157077,0.2726,0.2446666666666667,0.2727272727272727,0.21839080459770116,0.23570481180594083
CHEMBL1463,FLUCYTOSINE,Nc1nc(=O)[nH]cc1F,1971.0,True,False,Nc1nc(=O)[nH]cc1F,5.695560102619422,5.6336181593369785,0.19446666666666668,0.202,0.22727272727272727,0.24444444444444444,0.06194194328244329
CHEMBL1464,WARFARIN,CC(=O)CC(c1ccccc1)c1c(O)c2ccccc2oc1=O,1954.0,True,False,CC(=O)CC(c1ccccc1)c1c(O)c2ccccc2oc1=O,5.153106909443359,5.307271480316468,0.10866666666666666,0.25333333333333335,0.3018867924528302,0.25,-0.15416457087310853
CHEMBL397420,ACENOCOUMAROL,CC(=O)CC(c1ccc([N+](=O)[O-])cc1)c1c(O)c2ccccc2oc1=O,,False,False,CC(=O)CC(c1ccc([N+](=O)[O-])cc1)c1c(O)c2ccccc2oc1=O,5.202203256716028,5.279817489864705,0.15866666666666665,0.24733333333333335,0.2916666666666667,0.27941176470588236,-0.07761423314867688
CHEMBL1465,PHENPROCOUMON,CCC(c1ccccc1)c1c(O)c2ccccc2oc1=O,1957.0,True,False,CCC(c1ccccc1)c1c(O)c2ccccc2oc1=O,5.102477384951329,5.321067446212347,0.128,0.20333333333333334,0.29411764705882354,0.2391304347826087,-0.21859006126101832
CHEMBL1466,DICUMAROL,O=c1oc2ccccc2c(O)c1Cc1c(O)c2ccccc2oc1=O,1944.0,True,False,O=c1oc2ccccc2c(O)c1Cc1c(O)c2ccccc2oc1=O,5.085609011393137,5.337237424434334,0.088,0.18333333333333335,0.2903225806451613,0.2127659574468085,-0.251628413041197
CHEMBL231813,TELAPREVIR,CCC[C@H](NC(=O)[C@@H]1[C@H]2CCC[C@H]2CN1C(=O)[C@@H](NC(=O)[C@@H](NC(=O)c1cnccn1)C1CCCCC1)C(C)(C)C)C(=O)C(=O)NC1CC1,2011.0,True,False,CCC[C@H](NC(=O)[C@@H]1[C@H]2CCC[C@H]2CN1C(=O)[C@@H](NC(=O)[C@@H](NC(=O)c1cnccn1)C1CCCCC1)C(C)(C)C)C(=O)C(=O)NC1CC1,6.677568632004357,6.0748961239133985,0.5585,0.348,0.205607476635514,0.2,0.6026725080909587
CHEMBL1467,ALLOPURINOL,Oc1ncnc2[nH]ncc12,1966.0,True,False,Oc1ncnc2[nH]ncc12,5.090386414259458,5.669062962348498,0.10066666666666667,0.16316666666666665,0.2972972972972973,0.2972972972972973,-0.5786765480890397
CHEMBL232201,BENZIODARONE,CCc1oc2ccccc2c1C(=O)c1cc(I)c(O)c(I)c1,,False,True,CCc1oc2ccccc2c1C(=O)c1cc(I)c(O)c(I)c1,4.96434264783056,5.4739689035048436,0.22,0.199,0.2545454545454545,0.20967741935483872,-0.5096262556742834
CHEMBL395110,MEPAZINE,CN1CCCC(CN2c3ccccc3Sc3ccccc32)C1,,False,True,CN1CCCC(CN2c3ccccc3Sc3ccccc32)C1,4.951933748203438,5.660758530265568,0.2112,0.3035,0.21666666666666667,0.2153846153846154,-0.7088247820621296
CHEMBL444633,RIFABUTIN,CO[C@H]1/C=C/O[C@@]2(C)Oc3c(C)c(O)c4c(c3C2=O)C2=NC3(CCN(CC(C)C)CC3)NC2=C(NC(=O)/C(C)=C\C=C\[C@H](C)[C@H](O)[C@@H](C)[C@@H](O)[C@@H](C)[C@H](OC(C)=O)[C@@H]1C)C4=O,1992.0,True,False,CO[C@H]1/C=C/O[C@@]2(C)Oc3c(C)c(O)c4c(c3C2=O)C2=NC3(CCN(CC(C)C)CC3)NC2=C(NC(=O)/C(C)=C\C=C\[C@H](C)[C@H](O)[C@@H](C)[C@@H](O)[C@@H](C)[C@H](OC(C)=O)[C@@H]1C)C4=O,6.595922957983328,6.0545215166552815,0.533,0.4481428571428571,0.2462686567164179,0.17073170731707318,0.5414014413280466
CHEMBL231779,APIXABAN,COc1ccc(-n2nc(C(N)=O)c3c2C(=O)N(c2ccc(N4CCCCC4=O)cc2)CC3)cc1,2011.0,True,False,COc1ccc(-n2nc(C(N)=O)c3c2C(=O)N(c2ccc(N4CCCCC4=O)cc2)CC3)cc1,5.572549604940566,5.71254485376911,0.3447,0.322,0.2638888888888889,0.22972972972972974,-0.1399952488285443
CHEMBL1469,PHENYLBUTANOIC ACID,O=C(O)CCCc1ccccc1,1996.0,True,False,O=C(O)CCCc1ccccc1,5.3438850021672195,5.4340774957051785,0.188,0.094,0.4482758620689655,0.28205128205128205,-0.090192493537959
CHEMBL437765,RIFAMYCIN,CO[C@H]1/C=C/O[C@@]2(C)Oc3c(C)c(O)c4c(O)c(cc(O)c4c3C2=O)NC(=O)/C(C)=C\C=C\[C@H](C)[C@H](O)[C@@H](C)[C@@H](O)[C@@H](C)[C@H](OC(C)=O)[C@@H]1C,2018.0,True,False,CO[C@H]1/C=C/O[C@@]2(C)Oc3c(C)c(O)c4c(O)c(cc(O)c4c3C2=O)NC(=O)/C(C)=C\C=C\[C@H](C)[C@H](O)[C@@H](C)[C@@H](O)[C@@H](C)[C@H](OC(C)=O)[C@@H]1C,5.608866747861194,4.8237263983614,0.5385,0.339,0.23333333333333334,0.16842105263157894,0.7851403494997946
CHEMBL1471,APREPITANT,C[C@@H](O[C@H]1OCCN(Cc2n[nH]c(=O)[nH]2)[C@H]1c1ccc(F)cc1)c1cc(C(F)(F)F)cc(C(F)(F)F)c1,2003.0,True,False,C[C@@H](O[C@H]1OCCN(Cc2n[nH]c(=O)[nH]2)[C@H]1c1ccc(F)cc1)c1cc(C(F)(F)F)cc(C(F)(F)F)c1,5.986365376164698,5.398926335119859,0.452,0.161,0.24691358024691357,0.22972972972972974,0.5874390410448385
CHEMBL237500,LINAGLIPTIN,CC#CCn1c(N2CCC[C@@H](N)C2)nc2c1c(=O)n(Cc1nc(C)c3ccccc3n1)c(=O)n2C,2011.0,True,False,CC#CCn1c(N2CCC[C@@H](N)C2)nc2c1c(=O)n(Cc1nc(C)c3ccccc3n1)c(=O)n2C,5.3438330971072245,5.512928137633848,0.3059666666666667,0.391,0.22580645161290322,0.22580645161290322,-0.16909504052662339
CHEMBL1473,FLUTICASONE PROPIONATE,CCC(=O)O[C@]1(C(=O)SCF)[C@H](C)C[C@H]2[C@@H]3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C,1990.0,False,False,CCC(=O)O[C@]1(C(=O)SCF)[C@H](C)C[C@H]2[C@@H]3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C,5.553881540453229,5.543730232953027,0.4002,0.295,0.16666666666666666,0.16666666666666666,0.010151307500202655
CHEMBL238071,VINDESINE,CC[C@]1(O)C[C@@H]2CN(CCc3c([nH]c4ccccc34)[C@@](C(=O)OC)(c3cc4c(cc3OC)N(C)[C@H]3[C@@](O)(C(N)=O)[C@H](O)[C@]5(CC)C=CCN6CC[C@]43[C@@H]65)C2)C1,,False,False,CC[C@]1(O)C[C@@H]2CN(CCc3c([nH]c4ccccc34)[C@@](C(=O)OC)(c3cc4c(cc3OC)N(C)[C@H]3[C@@](O)(C(N)=O)[C@H](O)[C@]5(CC)C=CCN6CC[C@]43[C@@H]65)C2)C1,6.406545187916184,5.475438333504654,0.5355333333333333,0.306,0.2028985507246377,0.16153846153846155,0.9311068544115306
CHEMBL1475,TRIOXSALEN,Cc1cc2cc3c(C)cc(=O)oc3c(C)c2o1,1964.0,True,False,Cc1cc2cc3c(C)cc(=O)oc3c(C)c2o1,5.0759575451423995,5.646945261961669,0.14,0.2746666666666666,0.18032786885245902,0.18032786885245902,-0.5709877168192694
CHEMBL1477,CERIVASTATIN,COCc1c(C(C)C)nc(C(C)C)c(/C=C/[C@@H](O)C[C@@H](O)CC(=O)O)c1-c1ccc(F)cc1,1997.0,True,True,COCc1c(C(C)C)nc(C(C)C)c(/C=C/[C@@H](O)C[C@@H](O)CC(=O)O)c1-c1ccc(F)cc1,5.662936568385734,5.796343712744765,0.46,0.312,0.2222222222222222,0.21052631578947367,-0.13340714435903056
CHEMBL240597,CHENODIOL,C[C@H](CCC(=O)O)[C@H]1CC[C@H]2[C@@H]3[C@H](O)C[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3CC[C@]12C,1983.0,True,False,C[C@H](CCC(=O)O)[C@H]1CC[C@H]2[C@@H]3[C@H](O)C[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3CC[C@]12C,6.689029755139973,5.616149739743145,0.433625,0.297,0.1686746987951807,0.14102564102564102,1.0728800153968283
CHEMBL1479,DANAZOL,C#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=Cc5oncc5C[C@]4(C)[C@H]3CC[C@@]21C,1976.0,True,False,C#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=Cc5oncc5C[C@]4(C)[C@H]3CC[C@@]21C,5.505531778120637,5.823327900188332,0.3132,0.32016666666666665,0.175,0.175,-0.31779612206769503
CHEMBL1480,FELODIPINE,CCOC(=O)C1=C(C)NC(C)=C(C(=O)OC)C1c1cccc(Cl)c1Cl,1991.0,True,False,CCOC(=O)C1=C(C)NC(C)=C(C(=O)OC)C1c1cccc(Cl)c1Cl,5.479404981185081,5.602523740127151,0.3012666666666667,0.103,0.31343283582089554,0.27586206896551724,-0.12311875894206992
CHEMBL1481,GLIMEPIRIDE,CCC1=C(C)CN(C(=O)NCCc2ccc(S(=O)(=O)NC(=O)N[C@H]3CC[C@H](C)CC3)cc2)C1=O,1995.0,True,False,CCC1=C(C)CN(C(=O)NCCc2ccc(S(=O)(=O)NC(=O)N[C@H]3CC[C@H](C)CC3)cc2)C1=O,6.227561519336329,5.436603119740421,0.3995,0.29433333333333334,0.25316455696202533,0.18269230769230768,0.7909583995959082
CHEMBL238804,SELEXIPAG,CC(C)N(CCCCOCC(=O)NS(C)(=O)=O)c1cnc(-c2ccccc2)c(-c2ccccc2)n1,2015.0,True,False,CC(C)N(CCCCOCC(=O)NS(C)(=O)=O)c1cnc(-c2ccccc2)c(-c2ccccc2)n1,6.034094280559172,5.820891156680628,0.38280000000000003,0.279,0.23595505617977527,0.2125,0.2132031238785439
CHEMBL1482,BETHANECHOL,CC(C[N+](C)(C)C)OC(N)=O,1948.0,True,False,CC(C[N+](C)(C)C)OC(N)=O,5.007164511795624,5.610949071998112,0.1806666666666667,0.193,0.17647058823529413,0.15384615384615385,-0.603784560202488
CHEMBL1483,ALBENDAZOLE,CCCSc1ccc2[nH]c(NC(=O)OC)nc2c1,1996.0,True,False,CCCSc1ccc2[nH]c(NC(=O)OC)nc2c1,5.213738658747208,5.433759395781328,0.2800833333333333,0.128,0.2682926829268293,0.23076923076923078,-0.22002073703411984
CHEMBL393220,ATORVASTATIN CALCIUM,CC(C)c1c(C(=O)Nc2ccccc2)c(-c2ccccc2)c(-c2ccc(F)cc2)n1CC[C@@H](O)C[C@@H](O)CC(=O)[O-].CC(C)c1c(C(=O)Nc2ccccc2)c(-c2ccccc2)c(-c2ccc(F)cc2)n1CC[C@@H](O)C[C@@H](O)CC(=O)[O-].[Ca+2],1996.0,True,False,CC(C)c1c(C(=O)Nc2ccccc2)c(-c2ccccc2)c(-c2ccc(F)cc2)n1CC[C@@H](O)C[C@@H](O)CC(=O)[O-],6.72441240232221,5.363198395302482,0.6163111111111111,0.274,0.27848101265822783,0.27710843373493976,1.3612140070197283
CHEMBL1484,NICARDIPINE,COC(=O)C1=C(C)NC(C)=C(C(=O)OCCN(C)Cc2ccccc2)C1c1cccc([N+](=O)[O-])c1,1988.0,True,False,COC(=O)C1=C(C)NC(C)=C(C(=O)OCCN(C)Cc2ccccc2)C1c1cccc([N+](=O)[O-])c1,5.65021214946768,5.107588017798557,0.2895,0.142,0.2682926829268293,0.2682926829268293,0.5426241316691227
CHEMBL245807,OXYPHENISATINE,O=C1Nc2ccccc2C1(c1ccc(O)cc1)c1ccc(O)cc1,,False,True,O=C1Nc2ccccc2C1(c1ccc(O)cc1)c1ccc(O)cc1,5.561890316025068,4.377567371160322,0.0854,0.065,0.3953488372093023,0.38636363636363635,1.1843229448647463
CHEMBL191,LOSARTAN,CCCCc1nc(Cl)c(CO)n1Cc1ccc(-c2ccccc2-c2nnn[nH]2)cc1,1995.0,True,False,CCCCc1nc(Cl)c(CO)n1Cc1ccc(-c2ccccc2-c2nnn[nH]2)cc1,5.379211285470624,5.654209554599748,0.29275,0.388,0.36470588235294116,0.2876712328767123,-0.2749982691291244
CHEMBL192,SILDENAFIL,CCCc1nn(C)c2c(=O)[nH]c(-c3cc(S(=O)(=O)N4CCN(C)CC4)ccc3OCC)nc12,1998.0,True,False,CCCc1nn(C)c2c(=O)[nH]c(-c3cc(S(=O)(=O)N4CCN(C)CC4)ccc3OCC)nc12,5.424935235166787,5.891395402503375,0.29733333333333334,0.284,0.24210526315789474,0.2111111111111111,-0.4664601673365878
CHEMBL247951,PEMAFIBRATE,CC[C@@H](Oc1cccc(CN(CCCOc2ccc(OC)cc2)c2nc3ccccc3o2)c1)C(=O)O,2017.0,True,False,CC[C@@H](Oc1cccc(CN(CCCOc2ccc(OC)cc2)c2nc3ccccc3o2)c1)C(=O)O,5.092418918440713,5.686771291544271,0.234,0.286,0.2682926829268293,0.22988505747126436,-0.5943523731035576
CHEMBL398435,TICAGRELOR,CCCSc1nc(N[C@@H]2C[C@H]2c2ccc(F)c(F)c2)c2nnn([C@@H]3C[C@H](OCCO)[C@@H](O)[C@H]3O)c2n1,2010.0,True,False,CCCSc1nc(N[C@@H]2C[C@H]2c2ccc(F)c(F)c2)c2nnn([C@@H]3C[C@H](OCCO)[C@@H](O)[C@H]3O)c2n1,6.958851442996402,5.9673633117455385,0.5646666666666667,0.284,0.21875,0.18681318681318682,0.9914881312508639
CHEMBL1486,TENOFOVIR DISOPROXIL FUMARATE,CC(C)OC(=O)OCOP(=O)(CO[C@H](C)Cn1cnc2c(N)ncnc21)OCOC(=O)OC(C)C.O=C(O)/C=C/C(=O)O,2001.0,True,False,CC(C)OC(=O)OCOP(=O)(CO[C@H](C)Cn1cnc2c(N)ncnc21)OCOC(=O)OC(C)C,5.413260801363149,5.73155062816483,0.3885833333333334,0.276,0.2765957446808511,0.15053763440860216,-0.3182898268016805
CHEMBL1487,ATORVASTATIN,CC(C)c1c(C(=O)Nc2ccccc2)c(-c2ccccc2)c(-c2ccc(F)cc2)n1CC[C@@H](O)C[C@@H](O)CC(=O)O,1996.0,True,False,CC(C)c1c(C(=O)Nc2ccccc2)c(-c2ccccc2)c(-c2ccc(F)cc2)n1CC[C@@H](O)C[C@@H](O)CC(=O)O,6.725570974646624,5.409176035322752,0.6303111111111112,0.264,0.2857142857142857,0.2682926829268293,1.3163949393238719
CHEMBL1488,URACIL MUSTARD,Oc1ncc(N(CCCl)CCCl)c(O)n1,1962.0,True,False,Oc1ncc(N(CCCl)CCCl)c(O)n1,5.073736612697058,5.854343607730862,0.17,0.19166666666666665,0.22,0.16666666666666666,-0.7806069950338044
CHEMBL1489,AZACITIDINE,Nc1ncn([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)c(=O)n1,2004.0,True,False,Nc1ncn([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)c(=O)n1,5.117160637507811,6.147105334502835,0.288,0.397,0.18181818181818182,0.16666666666666666,-1.029944696995024
CHEMBL251940,PERICIAZINE,N#Cc1ccc2c(c1)N(CCCN1CCC(O)CC1)c1ccccc1S2,,False,False,N#Cc1ccc2c(c1)N(CCCN1CCC(O)CC1)c1ccccc1S2,5.119020379649291,5.53100188330137,0.23911622807017546,0.3403333333333333,0.2222222222222222,0.21428571428571427,-0.4119815036520791
CHEMBL1491,AMLODIPINE,CCOC(=O)C1=C(COCCN)NC(C)=C(C(=O)OC)C1c1ccccc1Cl,1992.0,True,False,CCOC(=O)C1=C(COCCN)NC(C)=C(C(=O)OC)C1c1ccccc1Cl,5.490389630642653,5.486315552515499,0.3342,0.098,0.25609756097560976,0.2537313432835821,0.0040740781271537685
CHEMBL400599,BENFLUOREX,CC(Cc1cccc(C(F)(F)F)c1)NCCOC(=O)c1ccccc1,1974.0,False,True,CC(Cc1cccc(C(F)(F)F)c1)NCCOC(=O)c1ccccc1,5.320286533535359,5.364694202368898,0.259,0.143,0.36538461538461536,0.32142857142857145,-0.044407668833538416
CHEMBL253376,BROMHEXINE,CN(Cc1cc(Br)cc(Br)c1N)C1CCCCC1,,False,False,CN(Cc1cc(Br)cc(Br)c1N)C1CCCCC1,5.261238296879457,5.367611314985045,0.2164,0.2676666666666666,0.2413793103448276,0.2413793103448276,-0.10637301810558863
CHEMBL254857,FIPEXIDE,O=C(COc1ccc(Cl)cc1)N1CCN(Cc2ccc3c(c2)OCO3)CC1,,False,True,O=C(COc1ccc(Cl)cc1)N1CCN(Cc2ccc3c(c2)OCO3)CC1,5.197822181376637,5.491121426868675,0.307,0.273,0.2987012987012987,0.25882352941176473,-0.29329924549203845
CHEMBL1492,DIPHENYLPYRALINE,CN1CCC(OC(c2ccccc2)c2ccccc2)CC1,1982.0,True,False,CN1CCC(OC(c2ccccc2)c2ccccc2)CC1,5.928495492075177,5.256594606367515,0.14015454545454545,0.16133333333333336,0.34210526315789475,0.3170731707317073,0.6719008857076618
CHEMBL1493,FLAVOXATE,Cc1c(-c2ccccc2)oc2c(C(=O)OCCN3CCCCC3)cccc2c1=O,1970.0,True,False,Cc1c(-c2ccccc2)oc2c(C(=O)OCCN3CCCCC3)cccc2c1=O,5.591871647820574,5.648894590193431,0.264,0.33,0.22857142857142856,0.20481927710843373,-0.05702294237285699
CHEMBL255044,FLUPIRTINE,CCOC(=O)Nc1ccc(NCc2ccc(F)cc2)nc1N,,False,True,CCOC(=O)Nc1ccc(NCc2ccc(F)cc2)nc1N,6.580645603045403,5.382620933655528,0.508,0.194,0.2903225806451613,0.2714285714285714,1.1980246693898744
CHEMBL1495,OXYPHENCYCLIMINE,CN1CCCN=C1COC(=O)C(O)(c1ccccc1)C1CCCCC1,1982.0,True,False,CN1CCCN=C1COC(=O)C(O)(c1ccccc1)C1CCCCC1,5.449754759465646,5.726147084708617,0.2765000000000001,0.223,0.25,0.25,-0.27639232524297075
CHEMBL404849,SULOCTIDIL,CCCCCCCCNC(C)C(O)c1ccc(SC(C)C)cc1,1979.0,False,True,CCCCCCCCNC(C)C(O)c1ccc(SC(C)C)cc1,4.9854284250063365,5.627925356514163,0.15875,0.1994,0.2,0.15942028985507245,-0.6424969315078268
