molecule_chembl_id,canonical_smiles,standard_type,standard_relation,standard_units,standard_value,pchembl_value,document_chembl_id,data_validity_comment
CHEMBL1902981,CCc1ccc(C(=O)C(C)CN2CCCCC2)cc1,Ki,,,,,CHEMBL1909046,
CHEMBL2220427,CCC(=O)O[C@H]1[C@H](O[C@@H]2[C@@H](C)[C@H](O[C@H]3C[C@@](C)(OC)[C@@H](O)[C@H](C)O3)[C@@H](C)C(=O)O[C@H](CC)[C@@](C)(O)[C@H](O)[C@@H](C)C(=O)[C@H](C)C[C@@]2(C)O)O[C@H](C)C[C@@H]1N(C)C,IC50,,,,,CHEMBL1909046,
CHEMBL2220427,CCC(=O)O[C@H]1[C@H](O[C@@H]2[C@@H](C)[C@H](O[C@H]3C[C@@](C)(OC)[C@@H](O)[C@H](C)O3)[C@@H](C)C(=O)O[C@H](CC)[C@@](C)(O)[C@H](O)[C@@H](C)C(=O)[C@H](C)C[C@@]2(C)O)O[C@H](C)C[C@@H]1N(C)C,Ki,,,,,CHEMBL1909046,
CHEMBL241694,C#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@@]21C,IC50,,,,,CHEMBL1909046,
CHEMBL241694,C#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@@]21C,Ki,,,,,CHEMBL1909046,
CHEMBL485259,CC12CCC(CC1)C(C)(C)O2,IC50,,,,,CHEMBL1909046,
CHEMBL485259,CC12CCC(CC1)C(C)(C)O2,Ki,,,,,CHEMBL1909046,
CHEMBL1501,CC(=O)OCC(=O)[C@@]12OC(C)(C)O[C@@H]1C[C@H]1[C@@H]3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]12C,IC50,,,,,CHEMBL1909046,
CHEMBL1501,CC(=O)OCC(=O)[C@@]12OC(C)(C)O[C@@H]1C[C@H]1[C@@H]3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]12C,Ki,,,,,CHEMBL1909046,
CHEMBL806,CC(C)C(=O)Nc1ccc([N+](=O)[O-])c(C(F)(F)F)c1,IC50,,,,,CHEMBL1909046,
CHEMBL806,CC(C)C(=O)Nc1ccc([N+](=O)[O-])c(C(F)(F)F)c1,Ki,,,,,CHEMBL1909046,
CHEMBL1200993,CC[N+](CC)(CC)CCOc1cccc(OCC[N+](CC)(CC)CC)c1OCC[N+](CC)(CC)CC.[I-].[I-].[I-],IC50,,,,,CHEMBL1909046,
CHEMBL1200993,CC[N+](CC)(CC)CCOc1cccc(OCC[N+](CC)(CC)CC)c1OCC[N+](CC)(CC)CC.[I-].[I-].[I-],Ki,,,,,CHEMBL1909046,
CHEMBL6067485,,IC50,,,,,CHEMBL1909046,
CHEMBL6067485,,Ki,,,,,CHEMBL1909046,
CHEMBL773,NCC(=O)O,IC50,,,,,CHEMBL1909046,
CHEMBL773,NCC(=O)O,Ki,,,,,CHEMBL1909046,
CHEMBL562,COC1=CC(=O)C[C@@H](C)[C@]12Oc1c(Cl)c(OC)cc(OC)c1C2=O,IC50,,,,,CHEMBL1909046,
CHEMBL562,COC1=CC(=O)C[C@@H](C)[C@]12Oc1c(Cl)c(OC)cc(OC)c1C2=O,Ki,,,,,CHEMBL1909046,
CHEMBL305660,CC(C)(C)c1ccc(C(=O)CCCN2CCC(OC(c3ccccc3)c3ccccc3)CC2)cc1,IC50,,,,,CHEMBL1909046,
CHEMBL305660,CC(C)(C)c1ccc(C(=O)CCCN2CCC(OC(c3ccccc3)c3ccccc3)CC2)cc1,Ki,,,,,CHEMBL1909046,
CHEMBL1297,CC(C(=O)O)c1cccc(Oc2ccccc2)c1,IC50,=,nM,145.0,6.84,CHEMBL1909046,
CHEMBL1297,CC(C(=O)O)c1cccc(Oc2ccccc2)c1,Ki,,,,,CHEMBL1909046,
CHEMBL1463,Nc1nc(=O)[nH]cc1F,IC50,,,,,CHEMBL1909046,
CHEMBL1463,Nc1nc(=O)[nH]cc1F,Ki,,,,,CHEMBL1909046,
CHEMBL433257,COC(=O)C[C@](O)(CCC(C)(C)O)C(=O)O[C@@H]1C(OC)=C[C@]23CCCN2CCc2cc4c(cc2[C@H]13)OCO4,IC50,,,,,CHEMBL1909046,
CHEMBL433257,COC(=O)C[C@](O)(CCC(C)(C)O)C(=O)O[C@@H]1C(OC)=C[C@]23CCCN2CCc2cc4c(cc2[C@H]13)OCO4,Ki,,,,,CHEMBL1909046,
CHEMBL1535,CCN(CCO)CCCC(C)Nc1ccnc2cc(Cl)ccc12,IC50,,,,,CHEMBL1909046,
CHEMBL1535,CCN(CCO)CCCC(C)Nc1ccnc2cc(Cl)ccc12,Ki,,,,,CHEMBL1909046,
CHEMBL679,CNC[C@H](O)c1ccc(O)c(O)c1,IC50,,,,,CHEMBL1909046,
CHEMBL679,CNC[C@H](O)c1ccc(O)c(O)c1,Ki,,,,,CHEMBL1909046,
CHEMBL768,COC(=O)CCc1ccc(OCC(O)CNC(C)C)cc1,IC50,,,,,CHEMBL1909046,
CHEMBL768,COC(=O)CCc1ccc(OCC(O)CNC(C)C)cc1,Ki,,,,,CHEMBL1909046,
CHEMBL696,CCC1(C)CC(=O)NC1=O,IC50,,,,,CHEMBL1909046,
CHEMBL696,CCC1(C)CC(=O)NC1=O,Ki,,,,,CHEMBL1909046,
CHEMBL42710,C=CCc1ccc(O)c(OC)c1,IC50,,,,,CHEMBL1909046,
CHEMBL42710,C=CCc1ccc(O)c(OC)c1,Ki,,,,,CHEMBL1909046,
CHEMBL1057,O=C1OC2(c3ccc(O)cc3Oc3cc(O)ccc32)c2ccccc21,IC50,,,,,CHEMBL1909046,
CHEMBL1057,O=C1OC2(c3ccc(O)cc3Oc3cc(O)ccc32)c2ccccc21,Ki,,,,,CHEMBL1909046,
CHEMBL2220442,CC(C)n1c(/C=C/C(O)CC(O)CC(=O)O)c(-c2ccc(F)cc2)c2ccccc21,IC50,,,,,CHEMBL1909046,
CHEMBL2220442,CC(C)n1c(/C=C/C(O)CC(O)CC(=O)O)c(-c2ccc(F)cc2)c2ccccc21,Ki,,,,,CHEMBL1909046,
CHEMBL407030,OC[C@H]1OC2C3[C@@H](CO)OC(O[C@H]4[C@H](O)[C@@H](O)[C@@H](O[C@H]5[C@H](O)[C@@H](O)[C@@H](O[C@H]6[C@H](O)[C@@H](O)[C@@H](O[C@H]7[C@H](O)[C@@H](O)[C@@H](O[C@H]8[C@H](O)[C@@H](O)[C@@H](O[C@H]9[C@H](O)[C@@H](O)C(OC1[C@H](O)[C@H]2O)O[C@@H]9CO)O[C@@H]8CO)O[C@@H]7CO)O[C@@H]6CO)O[C@@H]5CO)O[C@@H]4CO)[C@H](O)[C@H]3O,IC50,,,,,CHEMBL1909046,
CHEMBL407030,OC[C@H]1OC2C3[C@@H](CO)OC(O[C@H]4[C@H](O)[C@@H](O)[C@@H](O[C@H]5[C@H](O)[C@@H](O)[C@@H](O[C@H]6[C@H](O)[C@@H](O)[C@@H](O[C@H]7[C@H](O)[C@@H](O)[C@@H](O[C@H]8[C@H](O)[C@@H](O)[C@@H](O[C@H]9[C@H](O)[C@@H](O)C(OC1[C@H](O)[C@H]2O)O[C@@H]9CO)O[C@@H]8CO)O[C@@H]7CO)O[C@@H]6CO)O[C@@H]5CO)O[C@@H]4CO)[C@H](O)[C@H]3O,Ki,,,,,CHEMBL1909046,
CHEMBL64894,CN(C)c1ccc(C(=C2C=CC(=[N+](C)C)C=C2)c2ccc(N(C)C)cc2)cc1.[Cl-],IC50,,,,,CHEMBL1909046,
CHEMBL64894,CN(C)c1ccc(C(=C2C=CC(=[N+](C)C)C=C2)c2ccc(N(C)C)cc2)cc1.[Cl-],Ki,,,,,CHEMBL1909046,
CHEMBL252557,O=C(O)CO,IC50,,,,,CHEMBL1909046,
CHEMBL252557,O=C(O)CO,Ki,,,,,CHEMBL1909046,
CHEMBL980,COc1ccccc1OCC(O)CO,IC50,,,,,CHEMBL1909046,
CHEMBL980,COc1ccccc1OCC(O)CO,Ki,,,,,CHEMBL1909046,
CHEMBL941,Cc1ccc(NC(=O)c2ccc(CN3CCN(C)CC3)cc2)cc1Nc1nccc(-c2cccnc2)n1,IC50,,,,,CHEMBL1909046,
CHEMBL941,Cc1ccc(NC(=O)c2ccc(CN3CCN(C)CC3)cc2)cc1Nc1nccc(-c2cccnc2)n1,Ki,,,,,CHEMBL1909046,
CHEMBL808,Clc1ccc(COC(Cn2ccnc2)c2ccc(Cl)cc2Cl)cc1,IC50,,,,,CHEMBL1909046,
CHEMBL808,Clc1ccc(COC(Cn2ccnc2)c2ccc(Cl)cc2Cl)cc1,Ki,,,,,CHEMBL1909046,
CHEMBL32749,COc1cc(/C=C/C(=O)O)ccc1O,IC50,,,,,CHEMBL1909046,
CHEMBL32749,COc1cc(/C=C/C(=O)O)ccc1O,Ki,,,,,CHEMBL1909046,
CHEMBL1568,Nc1nc(F)nc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@@H]1O,IC50,,,,,CHEMBL1909046,
CHEMBL1568,Nc1nc(F)nc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@@H]1O,Ki,,,,,CHEMBL1909046,
CHEMBL496,Oc1c(Cl)cc(Cl)c(Cl)c1Cc1c(O)c(Cl)cc(Cl)c1Cl,IC50,,,,,CHEMBL1909046,
CHEMBL496,Oc1c(Cl)cc(Cl)c(Cl)c1Cc1c(O)c(Cl)cc(Cl)c1Cl,Ki,,,,,CHEMBL1909046,
CHEMBL1062,CC(=O)[C@@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@@]21C,IC50,,,,,CHEMBL1909046,
CHEMBL1062,CC(=O)[C@@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@@]21C,Ki,,,,,CHEMBL1909046,
CHEMBL290916,CC1=NN(c2ccccc2)C(=O)C1,IC50,,,,,CHEMBL1909046,
CHEMBL290916,CC1=NN(c2ccccc2)C(=O)C1,Ki,,,,,CHEMBL1909046,
CHEMBL417,COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)C[C@@](O)(C(=O)CO)C[C@@H]3O[C@H]1C[C@H](N)[C@@H](O)[C@H](C)O1,IC50,,,,,CHEMBL1909046,
CHEMBL417,COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)C[C@@](O)(C(=O)CO)C[C@@H]3O[C@H]1C[C@H](N)[C@@H](O)[C@H](C)O1,Ki,,,,,CHEMBL1909046,
CHEMBL193482,C[C@]12CC[C@@H]3c4ccc(O)cc4CC[C@H]3[C@@H]1C[C@@H](O)[C@@H]2O,IC50,,,,,CHEMBL1909046,
CHEMBL193482,C[C@]12CC[C@@H]3c4ccc(O)cc4CC[C@H]3[C@@H]1C[C@@H](O)[C@@H]2O,Ki,,,,,CHEMBL1909046,
CHEMBL457299,OCCO,IC50,,,,,CHEMBL1909046,
CHEMBL457299,OCCO,Ki,,,,,CHEMBL1909046,
CHEMBL880,CC(=O)OCC(CCn1cnc2cnc(N)nc21)COC(C)=O,IC50,,,,,CHEMBL1909046,
CHEMBL880,CC(=O)OCC(CCn1cnc2cnc(N)nc21)COC(C)=O,Ki,,,,,CHEMBL1909046,
CHEMBL1200600,CC(=O)[C@@]1(O)CC[C@H]2[C@@H]3C[C@H](C)C4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C,IC50,,,,,CHEMBL1909046,
CHEMBL1200600,CC(=O)[C@@]1(O)CC[C@H]2[C@@H]3C[C@H](C)C4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C,Ki,,,,,CHEMBL1909046,
CHEMBL666,O=C(O)P(=O)(O)O,IC50,,,,,CHEMBL1909046,
CHEMBL666,O=C(O)P(=O)(O)O,Ki,,,,,CHEMBL1909046,
CHEMBL182,Nc1nc2c(ncn2COC(CO)CO)c(=O)[nH]1,IC50,,,,,CHEMBL1909046,
CHEMBL182,Nc1nc2c(ncn2COC(CO)CO)c(=O)[nH]1,Ki,,,,,CHEMBL1909046,
CHEMBL25719,CC(C)=CCC/C(C)=C/CO,IC50,,,,,CHEMBL1909046,
CHEMBL25719,CC(C)=CCC/C(C)=C/CO,Ki,,,,,CHEMBL1909046,
CHEMBL441687,CC1(C)[C@@H](O[C@H]2O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]2O[C@@H]2O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]2O)CC[C@]2(C)[C@H]3C(=O)C=C4[C@@H]5C[C@@](C)(C(=O)O)CC[C@]5(C)CC[C@@]4(C)[C@]3(C)CC[C@@H]12,IC50,,,,,CHEMBL1909046,
CHEMBL441687,CC1(C)[C@@H](O[C@H]2O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]2O[C@@H]2O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]2O)CC[C@]2(C)[C@H]3C(=O)C=C4[C@@H]5C[C@@](C)(C(=O)O)CC[C@]5(C)CC[C@@]4(C)[C@]3(C)CC[C@@H]12,Ki,,,,,CHEMBL1909046,
CHEMBL420,N=C(N)N/N=C/c1c(Cl)cccc1Cl,IC50,,,,,CHEMBL1909046,
CHEMBL420,N=C(N)N/N=C/c1c(Cl)cccc1Cl,Ki,,,,,CHEMBL1909046,
CHEMBL1282,CC(C)Cn1cnc2c(N)nc3ccccc3c21,IC50,,,,,CHEMBL1909046,
CHEMBL1282,CC(C)Cn1cnc2c(N)nc3ccccc3c21,Ki,,,,,CHEMBL1909046,
CHEMBL914,CC(C)(C(=O)O)c1ccc(C(O)CCCN2CCC(C(O)(c3ccccc3)c3ccccc3)CC2)cc1,IC50,,,,,CHEMBL1909046,
CHEMBL914,CC(C)(C(=O)O)c1ccc(C(O)CCCN2CCC(C(O)(c3ccccc3)c3ccccc3)CC2)cc1,Ki,,,,,CHEMBL1909046,
CHEMBL1201010,CC(=O)OCC(=O)[C@@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C,IC50,,,,,CHEMBL1909046,
CHEMBL1201010,CC(=O)OCC(=O)[C@@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C,Ki,,,,,CHEMBL1909046,
CHEMBL1319362,Br.CN1[C@@H]2CC[C@H]1C[C@@H](OC(=O)C(O)c1ccccc1)C2,IC50,,,,,CHEMBL1909046,
CHEMBL1319362,Br.CN1[C@@H]2CC[C@H]1C[C@@H](OC(=O)C(O)c1ccccc1)C2,Ki,,,,,CHEMBL1909046,
CHEMBL467,NC(=O)NO,IC50,,,,,CHEMBL1909046,
CHEMBL467,NC(=O)NO,Ki,,,,,CHEMBL1909046,
CHEMBL50588,CC[C@H]1CN2CCc3cc(OC)c(OC)cc3[C@@H]2C[C@@H]1C[C@H]1NCCc2cc(OC)c(OC)cc21,IC50,,,,,CHEMBL1909046,
