molecule_chembl_id,pref_name,clean_smiles,first_approval,pred_IDO1,pred_TDO2,pred_M,pred_D,LCB_IDO1,LCB_TDO2,LCB_dual,P_dual_active,P_balanced_dual,AD_maxTanimoto,in_domain,LCB_dual_standard,LCB_dual_normalized,LCB_dual_pacr,AD_dist_to_paired,PACR_chem_dist_to_ptr,PACR_doc_dist_to_ptr
CHEMBL1201265,METHYLPREDNISOLONE HEMISUCCINATE,C[C@H]1C[C@@H]2[C@H]([C@@H](O)C[C@@]3(C)[C@H]2CC[C@]3(O)C(=O)COC(=O)CCC(=O)O)[C@@]2(C)C=CC(=O)C=C12,1959.0,5.51,4.93,5.22,0.59,4.09,3.75,3.75,0.028,0.028,0.175,False,4.668597390242621,4.6247644261020575,4.383132751710646,0.82474226,0.84444445,0.8444444388151169
CHEMBL90,HISTAMINE,NCCc1c[nH]cn1,1939.0,5.51,5.11,5.31,0.41,4.09,3.93,3.93,0.039,0.033,0.222,False,4.33432783432608,4.5453016196942215,4.382360913310226,0.7777778,0.7777778,0.8598610311746597
CHEMBL9,NORFLOXACIN,CCn1cc(C(=O)O)c(=O)c2cc(F)c(N3CCNCC3)cc21,1986.0,6.16,6.11,6.13,0.05,4.73,4.93,4.73,0.392,0.37,0.27,False,4.639084667728486,4.584351907092837,4.382352412056043,0.7297298,0.796875,0.8146393895149231
CHEMBL1628227,DOXEPIN,CN(C)CCC=C1c2ccccc2COc2ccccc21,1969.0,6.07,5.92,5.99,0.15,4.64,4.74,4.64,0.293,0.282,0.189,False,4.629273393536107,4.60315788078931,4.3823519927799035,0.8108108,0.8309859,0.8438471555709839
CHEMBL629,AMITRIPTYLINE,CN(C)CCC=C1c2ccccc2CCc2ccccc21,1961.0,5.23,5.13,5.18,0.11,3.81,3.95,3.81,0.028,0.028,0.206,False,4.6124913728504975,4.597772970677414,4.381830619368982,0.7941176,0.8153846,0.8352869302034378
CHEMBL939,GEFITINIB,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCCN1CCOCC1,2003.0,5.97,5.85,5.91,0.11,4.54,4.68,4.54,0.26,0.249,0.321,True,4.702217631442447,4.531735584516283,4.381723831785969,0.67901236,0.7840909,0.8012099713087082
CHEMBL3990047,OZENOXACIN,CNc1ncc(-c2ccc3c(=O)c(C(=O)O)cn(C4CC4)c3c2C)cc1C,2017.0,6.06,6.07,6.06,-0.01,4.63,4.89,4.63,0.331,0.309,0.221,False,4.6362621255105445,4.561871909723182,4.381345710948702,0.77922076,0.7916667,0.7974683493375778
CHEMBL1688530,ORITAVANCIN,CN[C@H](CC(C)C)C(=O)N[C@H]1C(=O)N[C@@H](CC(N)=O)C(=O)N[C@H]2C(=O)N[C@H]3C(=O)N[C@H](C(=O)N[C@H](C(=O)O)c4cc(O)cc(O)c4-c4cc3ccc4O)[C@H](O[C@H]3C[C@](C)(N)[C@@H](O)[C@H](C)O3)c3ccc(c(Cl)c3)Oc3cc2cc(c3O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O[C@H]2C[C@](C)(NCc3ccc(-c4ccc(Cl)cc4)cc3)[C@@H](O)[C@H](C)O2)Oc2ccc(cc2Cl)[C@H]1O,2014.0,6.34,4.76,5.55,1.58,4.91,3.59,3.59,0.028,0.022,0.141,False,4.661696720000197,4.581805762351637,4.381327523260275,0.85882354,0.87150836,0.8865636140108109
CHEMBL1425,MERCAPTOPURINE ANHYDROUS,Sc1ncnc2nc[nH]c12,1953.0,5.44,5.03,5.23,0.42,4.02,3.85,3.85,0.028,0.028,0.143,False,4.403290787791356,4.570023016611421,4.380928099459994,0.85714287,0.85714287,0.8731030821800232
CHEMBL163,RITONAVIR,CC(C)c1nc(CN(C)C(=O)N[C@H](C(=O)N[C@@H](Cc2ccccc2)C[C@H](O)[C@H](Cc2ccccc2)NC(=O)OCc2cncs2)C(C)C)cs1,1996.0,6.09,5.8,5.94,0.29,4.66,4.62,4.62,0.26,0.254,0.21,False,4.581822732792264,4.566769009199801,4.380216875423654,0.79,0.8181818,0.8479984551668167
CHEMBL44657,ETOPOSIDE,COc1cc([C@@H]2c3cc4c(cc3[C@@H](O[C@@H]3O[C@@H]5CO[C@@H](C)O[C@H]5[C@H](O)[C@H]3O)[C@H]3COC(=O)[C@H]23)OCO4)cc(OC)c1O,1983.0,5.32,5.4,5.36,-0.08,3.89,4.23,3.89,0.055,0.055,0.225,False,4.542773892239701,4.558963346965449,4.379329317814486,0.7752809,0.85057473,0.8687244206666946
CHEMBL697,METHSUXIMIDE,CN1C(=O)CC(C)(c2ccccc2)C1=O,1957.0,5.93,5.75,5.84,0.19,4.51,4.57,4.51,0.204,0.199,0.214,False,4.598450943240862,4.569184362923701,4.378510084552289,0.78571427,0.8,0.8279018104076385
CHEMBL778,DEXMEDETOMIDINE,Cc1cccc([C@H](C)c2c[nH]cn2)c1C,1999.0,5.51,5.12,5.31,0.38,4.08,3.94,3.94,0.039,0.039,0.231,False,4.525737016307424,4.518514040617705,4.378483509378144,0.7692308,0.7692308,0.8354332447052002
CHEMBL1909298,PINAVERIUM BROMIDE,COc1cc(Br)c(C[N+]2(CCOCCC3CCC4CC3C4(C)C)CCOCC2)cc1OC,,5.65,5.67,5.66,-0.02,4.22,4.49,4.22,0.138,0.138,0.178,False,4.6060909260379885,4.613497397419161,4.3770760935387605,0.82222223,0.8292683,0.8672202676534653
CHEMBL86304,MOCLOBEMIDE,O=C(NCCN1CCOCC1)c1ccc(Cl)cc1,1990.0,6.05,5.59,5.82,0.47,4.62,4.41,4.41,0.188,0.171,0.277,False,4.5889492539664785,4.5394335550002385,4.376127563860854,0.72307694,0.74666667,0.7868158519268036
CHEMBL831,LOXAPINE,CN1CCN(C2=Nc3ccccc3Oc3ccc(Cl)cc32)CC1,1975.0,5.87,5.71,5.79,0.16,4.45,4.54,4.45,0.182,0.177,0.288,False,4.652344565356946,4.514151852807207,4.375196633315458,0.71212125,0.7428571,0.7775706052780151
CHEMBL295698,LEVOKETOCONAZOLE,CC(=O)N1CCN(c2ccc(OC[C@@H]3CO[C@@](Cn4ccnc4)(c4ccc(Cl)cc4Cl)O3)cc2)CC1,2021.0,6.37,5.79,6.08,0.58,4.95,4.61,4.61,0.287,0.271,0.253,False,4.679720001381788,4.592068473734785,4.374675986495513,0.74712646,0.7659575,0.7782287895679474
CHEMBL1434,MINOCYCLINE,CN(C)c1ccc(O)c2c1C[C@H]1C[C@H]3[C@H](N(C)C)C(O)=C(C(N)=O)C(=O)[C@@]3(O)C(O)=C1C2=O,1971.0,5.75,4.87,5.31,0.89,4.33,3.69,3.69,0.039,0.039,0.184,False,4.533200672937063,4.464708398603552,4.374470056295296,0.81609195,0.84705883,0.8470588177442551
CHEMBL1492500,DOTHIEPIN,CN(C)CC/C=C1\c2ccccc2CSc2ccccc21,,5.26,5.41,5.34,-0.15,3.83,4.23,3.83,0.05,0.05,0.194,False,4.617999405830349,4.594438232565422,4.3726541684065685,0.8064516,0.8333333,0.850926086306572
CHEMBL474579,CEFOTETAN,CO[C@@]1(NC(=O)C2SC(=C(C(N)=O)C(=O)O)S2)C(=O)N2C(C(=O)O)=C(CSc3nnnn3C)CS[C@@H]21,1985.0,6.2,5.83,6.01,0.36,4.77,4.66,4.66,0.276,0.265,0.147,False,4.7296854549719685,4.555698706606483,4.372545738494776,0.8534483,0.8534483,0.8702023923397064
CHEMBL9967,PIRENZEPINE,CN1CCN(CC(=O)N2c3ccccc3C(=O)Nc3cccnc32)CC1,,6.8,5.29,6.05,1.5,5.37,4.12,4.12,0.133,0.088,0.311,True,4.457207650547998,4.424180608003446,4.372508341429186,0.6891892,0.7236842,0.7735693454742432
CHEMBL45,MELATONIN,COc1ccc2[nH]cc(CCNC(C)=O)c2c1,2007.0,5.7,5.62,5.66,0.08,4.28,4.45,4.28,0.138,0.138,0.317,True,4.331842604928436,4.525591499786499,4.371474911621047,0.6825397,0.71014494,0.7735861092805862
CHEMBL249856,ENOXIMONE,CSc1ccc(C(=O)c2[nH]c(=O)[nH]c2C)cc1,,5.61,4.87,5.24,0.74,4.18,3.69,3.69,0.033,0.033,0.208,False,4.28168569779121,4.526874038681284,4.367997461921744,0.7924528,0.8333333,0.8510609716176987
CHEMBL1584,PIPERACETAZINE,CC(=O)c1ccc2c(c1)N(CCCN1CCC(CCO)CC1)c1ccccc1S2,1969.0,6.01,5.61,5.81,0.4,4.59,4.43,4.43,0.182,0.166,0.205,False,4.478285235711678,4.500182570419408,4.366017211280863,0.79518074,0.8095238,0.8161976933479309
CHEMBL3989559,PANTOPRAZOLE SODIUM,COc1ccnc(C[S+]([O-])c2nc3cc(OC(F)F)ccc3[n-]2)c1OC,2000.0,5.27,5.07,5.17,0.2,3.84,3.89,3.84,0.022,0.022,0.261,False,4.539809160726798,4.5092314921912555,4.365932975912829,0.73913044,0.78666663,0.818445548415184
CHEMBL1237105,CARBOPROST TROMETHAMINE,CCCCC[C@](C)(O)/C=C/[C@@H]1[C@@H](C/C=C\CCCC(=O)O)[C@@H](O)C[C@H]1O,1979.0,5.31,5.08,5.19,0.23,3.88,3.9,3.88,0.022,0.022,0.121,False,4.633080251923348,4.602324407323759,4.365795103133415,0.8791209,0.8795181,0.8875000029802322
CHEMBL3137308,PEFICITINIB,NC(=O)c1cnc2[nH]ccc2c1N[C@@H]1[C@@H]2CC3C[C@H]1C[C@@](O)(C3)C2,2019.0,5.66,5.38,5.52,0.29,4.23,4.2,4.2,0.083,0.083,0.198,False,4.588583632376944,4.584798090418571,4.365215074105345,0.8020833,0.8082192,0.8275862038135529
CHEMBL61,PODOFILOX,COc1cc([C@@H]2c3cc4c(cc3[C@H](O)[C@H]3COC(=O)[C@H]23)OCO4)cc(OC)c1OC,1990.0,5.75,5.83,5.79,-0.08,4.32,4.65,4.32,0.182,0.177,0.278,False,4.508866758315115,4.537886925589482,4.364775137075993,0.7222222,0.80281687,0.8479499965906143
CHEMBL72,DESIPRAMINE,CNCCCN1c2ccccc2CCc2ccccc21,1964.0,6.05,5.48,5.76,0.57,4.62,4.3,4.3,0.149,0.138,0.203,False,4.571910384734285,4.4169818535127146,4.364055909328508,0.796875,0.8301887,0.8618004620075226
CHEMBL1200714,CHLORMEZANONE,CN1C(=O)CCS(=O)(=O)C1c1ccc(Cl)cc1,1960.0,6.31,5.73,6.02,0.58,4.88,4.55,4.55,0.254,0.238,0.214,False,4.635480484501935,4.510629738800166,4.362276747406196,0.78571427,0.7962963,0.8331625014543533
CHEMBL523299,UMECLIDINIUM BROMIDE,OC(c1ccccc1)(c1ccccc1)C12CC[N+](CCOCc3ccccc3)(CC1)CC2,2013.0,5.18,4.93,5.06,0.26,3.76,3.75,3.75,0.017,0.017,0.231,False,4.557059093466005,4.570773398271425,4.361744876322237,0.7692308,0.83823526,0.8700866103172302
CHEMBL1697751,ISAXONINE PHOSPHATE,CC(C)Nc1ncccn1,,5.21,4.95,5.08,0.26,3.78,3.77,3.77,0.017,0.017,0.2,False,4.508355652780924,4.522541528626691,4.360980875863081,0.8,0.8548387,0.8599999994039536
CHEMBL225071,RALTITREXED,Cc1nc(=O)c2cc(CN(C)c3ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)s3)ccc2[nH]1,,6.41,6.14,6.28,0.27,4.98,4.96,4.96,0.47,0.459,0.241,False,4.6930463765193755,4.595704183732965,4.360560662589616,0.7586207,0.79761904,0.8147372305393219
CHEMBL971,PENTOBARBITAL SODIUM,CCCC(C)C1(CC)C(=O)N=C([O-])NC1=O,1973.0,5.42,4.98,5.2,0.43,3.99,3.81,3.81,0.028,0.028,0.141,False,4.605198696779281,4.539234448595897,4.360429415030604,0.85915494,0.8596491,0.8811705335974693
CHEMBL189,MILRINONE,Cc1[nH]c(=O)c(C#N)cc1-c1ccncc1,1987.0,5.95,5.42,5.69,0.53,4.52,4.25,4.25,0.116,0.11,0.25,False,4.402766064582052,4.4374523856356385,4.360387364493595,0.75,0.80851066,0.8085106313228607
CHEMBL188921,BUFLOMEDIL,COc1cc(OC)c(C(=O)CCCN2CCCC2)c(OC)c1,,5.67,5.6,5.63,0.07,4.24,4.42,4.24,0.127,0.127,0.25,False,4.683440186606581,4.596278648068572,4.360077324247026,0.75,0.75,0.8236397504806519
CHEMBL1193,PHENIRAMINE,CN(C)CCC(c1ccccc1)c1ccccn1,1994.0,5.5,4.89,5.19,0.61,4.07,3.71,3.71,0.028,0.028,0.239,False,4.618963298059899,4.573839316437236,4.359209837096794,0.76119405,0.82222223,0.8222222179174423
CHEMBL1200354,SODIUM TETRADECYL SULFATE,CCCCC(CC)CCC(CC(C)C)OS(=O)(=O)[O-],1946.0,5.47,5.15,5.31,0.32,4.04,3.98,3.98,0.033,0.033,0.109,False,4.605562905834424,4.518290599068587,4.3578875180340875,0.890625,0.890625,0.9117647036910057
CHEMBL161,CEFTRIAXONE,CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)O)=C(CSc3nc(=O)c(O)nn3C)CS[C@H]12)c1csc(N)n1,1984.0,5.9,5.36,5.63,0.54,4.47,4.18,4.18,0.105,0.099,0.158,False,4.662813980977182,4.427463597445465,4.3566321286761776,0.8416667,0.8487395,0.8650477081537247
CHEMBL1626223,PYRANTEL,CN1CCCN=C1/C=C/c1cccs1,,6.09,6.08,6.08,0.01,4.66,4.9,4.66,0.343,0.326,0.228,False,4.698499147251598,4.595554931004225,4.355662926398528,0.77192986,0.8064516,0.8371869027614594
CHEMBL984,MIVACURIUM CHLORIDE,COc1cc2c(cc1OC)[C@@H](Cc1cc(OC)c(OC)c(OC)c1)[N+](C)(CCCOC(=O)CC/C=C/CCC(=O)OCCC[N+]1(C)CCc3cc(OC)c(OC)cc3[C@H]1Cc1cc(OC)c(OC)c(OC)c1)CC2,1992.0,5.24,5.31,5.27,-0.07,3.81,4.13,3.81,0.044,0.044,0.22,False,4.495565950179588,4.504686942748876,4.3551682736203,0.7804878,0.82894737,0.8604407459497452
CHEMBL1237099,DOXACURIUM CHLORIDE,COc1cc(CC2c3c(cc(OC)c(OC)c3OC)CC[N+]2(C)CCCOC(=O)CCC(=O)OCCC[N+]2(C)CCc3cc(OC)c(OC)c(OC)c3C2Cc2cc(OC)c(OC)c(OC)c2)cc(OC)c1OC,1991.0,5.3,5.36,5.33,-0.05,3.88,4.18,3.88,0.044,0.044,0.218,False,4.501282071505389,4.499164146010118,4.353090268211556,0.78205127,0.8194444,0.8537898808717728
CHEMBL374731,TELBIVUDINE,Cc1cn([C@@H]2C[C@@H](O)[C@H](CO)O2)c(=O)[nH]c1=O,2006.0,6.08,5.78,5.93,0.3,4.65,4.6,4.6,0.26,0.254,0.176,False,4.617545207724433,4.569638155313677,4.352008028822351,0.8235294,0.8235294,0.8235294073820114
CHEMBL1259,METOCURINE,COc1ccc2cc1Oc1cc3c(cc1OC)CC[N+](C)(C)[C@H]3Cc1ccc(cc1)Oc1c(OC)c(OC)cc3c1[C@@H](C2)[N+](C)(C)CC3,1982.0,6.2,6.01,6.1,0.18,4.77,4.84,4.77,0.359,0.348,0.214,False,4.478968003844498,4.469719746474226,4.351743440701711,0.78571427,0.8125,0.8602727800607681
CHEMBL1023,BEXAROTENE,C=C(c1ccc(C(=O)O)cc1)c1cc2c(cc1C)C(C)(C)CCC2(C)C,1999.0,5.14,5.03,5.09,0.11,3.72,3.85,3.72,0.017,0.017,0.246,False,4.482732322898386,4.436639914170099,4.3509803492364725,0.75409836,0.77049184,0.7704918086528778
CHEMBL1200641,CISATRACURIUM BESYLATE,COc1ccc(C[C@@H]2c3cc(OC)c(OC)cc3CC[N@+]2(C)CCC(=O)OCCCCCOC(=O)CC[N@@+]2(C)CCc3cc(OC)c(OC)cc3[C@H]2Cc2ccc(OC)c(OC)c2)cc1OC,1995.0,5.28,5.36,5.32,-0.08,3.85,4.18,3.85,0.05,0.05,0.197,False,4.570428316742303,4.5883376252911265,4.350817640785775,0.80281687,0.80281687,0.8312600702047348
CHEMBL1360,ATRACURIUM,COc1ccc(CC2c3cc(OC)c(OC)cc3CC[N+]2(C)CCC(=O)OCCCCCOC(=O)CC[N+]2(C)CCc3cc(OC)c(OC)cc3C2Cc2ccc(OC)c(OC)c2)cc1OC,1983.0,5.28,5.36,5.32,-0.08,3.85,4.18,3.85,0.05,0.05,0.197,False,4.570428316742303,4.5883376252911265,4.350817640785775,0.80281687,0.80281687,0.8312600702047348
CHEMBL252556,IDEBENONE,COC1=C(OC)C(=O)C(CCCCCCCCCCO)=C(C)C1=O,2015.0,5.16,5.54,5.35,-0.38,3.73,4.36,3.73,0.061,0.055,0.218,False,4.314482054678454,4.484258327484783,4.348568489239665,0.78181815,0.8113208,0.8814393505454063
CHEMBL92401,IPRONIAZID,CC(C)NNC(=O)c1ccncc1,,5.24,5.05,5.14,0.19,3.81,3.87,3.81,0.022,0.022,0.245,False,4.501496051822662,4.4882190044045345,4.348347715160076,0.75510204,0.75510204,0.8320964723825455
CHEMBL220492,TOPIRAMATE,CC1(C)O[C@@H]2[C@@H](CO[C@@]3(COS(N)(=O)=O)OC(C)(C)O[C@@H]23)O1,1996.0,6.06,5.51,5.78,0.54,4.63,4.34,4.34,0.166,0.155,0.158,False,4.803759913296019,4.635382442126772,4.347478871404793,0.84210527,0.89041096,0.8904109597206116
CHEMBL3701238,FUTIBATINIB,C=CC(=O)N1CC[C@H](n2nc(C#Cc3cc(OC)cc(OC)c3)c3c(N)ncnc32)C1,2022.0,6.03,6.03,6.03,0.01,4.61,4.85,4.61,0.304,0.293,0.188,False,4.619544211912511,4.569506833730842,4.345668680657173,0.8125,0.8163265,0.8241219967603683
CHEMBL1643895,RAMOSETRON,Cn1cc(C(=O)[C@@H]2CCc3[nH]cnc3C2)c2ccccc21,2015.0,5.94,6.19,6.06,-0.26,4.51,5.02,4.51,0.304,0.276,0.192,False,4.579515976475247,4.491906451631768,4.345640129026721,0.8082192,0.82608694,0.8333333283662796
CHEMBL12856,INAMRINONE,Nc1cc(-c2ccncc2)c[nH]c1=O,1984.0,5.9,5.34,5.62,0.56,4.48,4.16,4.16,0.099,0.094,0.255,False,4.401535125598388,4.491605147430954,4.34489067289197,0.7446809,0.8095238,0.809523805975914
CHEMBL440,THIAMYLAL,C=CCC1(C(C)CCC)C(=O)NC(=S)NC1=O,1982.0,5.48,4.99,5.24,0.49,4.06,3.82,3.82,0.033,0.033,0.15,False,4.537227947917541,4.513745379676741,4.344830244637286,0.85,0.85714287,0.8872736543416977
CHEMBL2105941,AMOBARBITAL SODIUM,CCC1(CCC(C)C)C(=O)N=C([O-])NC1=O,,5.25,5.06,5.15,0.19,3.82,3.88,3.82,0.022,0.022,0.149,False,4.586529536306186,4.538070774917522,4.344569486325789,0.8507463,0.8596491,0.8891693577170372
CHEMBL441,THIOPENTAL,CCCC(C)C1(CC)C(=O)NC(=S)NC1=O,1982.0,5.46,4.99,5.23,0.47,4.04,3.82,3.82,0.028,0.028,0.154,False,4.530128250339492,4.50959778183927,4.343175326943865,0.84615386,0.84615386,0.878993570804596
CHEMBL2106915,METHOPHOLINE,COc1cc2c(cc1OC)C(CCc1ccc(Cl)cc1)N(C)CC2,,6.21,6.06,6.14,0.15,4.79,4.89,4.79,0.381,0.365,0.194,False,4.6831905017555355,4.421600444981726,4.343153486091353,0.8055556,0.81578946,0.8170731663703918
CHEMBL447,SECOBARBITAL,C=CCC1(C(C)CCC)C(=O)NC(=O)NC1=O,1950.0,5.48,5.0,5.24,0.47,4.05,3.83,3.83,0.033,0.033,0.153,False,4.535862026043263,4.511094254102669,4.343029069422865,0.84745765,0.8545455,0.8853118866682053
CHEMBL7863,APROBARBITAL,C=CCC1(C(C)C)C(=O)NC(=O)NC1=O,,5.52,5.07,5.29,0.44,4.09,3.9,3.9,0.033,0.033,0.184,False,4.541558762044714,4.511984583697401,4.343010777034867,0.8163265,0.8163265,0.869644433259964
CHEMBL448,PENTOBARBITAL,CCCC(C)C1(CC)C(=O)NC(=O)NC1=O,1973.0,5.46,5.0,5.23,0.45,4.03,3.83,3.83,0.028,0.028,0.16,False,4.528886531306013,4.507107257903713,4.342283064580262,0.84000003,0.84000003,0.8743791282176971
CHEMBL1110,ALOSETRON,Cc1[nH]cnc1CN1CCc2c(c3ccccc3n2C)C1=O,2000.0,5.91,5.92,5.92,-0.01,4.48,4.75,4.48,0.249,0.243,0.218,False,4.63085169411238,4.504064405797593,4.341901937610072,0.78205127,0.78666663,0.8139534890651703
CHEMBL1201065,THIAMYLAL SODIUM,C=CCC1(C(C)CCC)C(=O)[N-]C(=S)NC1=O,1982.0,5.48,5.02,5.25,0.45,4.05,3.84,3.84,0.028,0.028,0.136,False,4.5375661601822035,4.513281454112511,4.341605998127395,0.8636364,0.87096775,0.8977646082639694
CHEMBL727,THIOGUANINE,Nc1nc2[nH]cnc2c(=S)[nH]1,1966.0,5.92,5.41,5.66,0.51,4.49,4.23,4.23,0.11,0.105,0.148,False,4.366438513527172,4.532671833319749,4.341515691353515,0.8518518,0.8666667,0.8825247064232826
CHEMBL4594287,ENSIFENTRINE,COc1cc2c(cc1OC)-c1c/c(=N\c3c(C)cc(C)cc3C)n(CCNC(N)=O)c(=O)n1CC2,2024.0,5.98,5.73,5.85,0.25,4.55,4.55,4.55,0.21,0.204,0.208,False,4.614153818988414,4.5586695904014825,4.340764121695851,0.7922078,0.7922078,0.852941170334816
CHEMBL655,MIDAZOLAM,Cc1ncc2n1-c1ccc(Cl)cc1C(c1ccccc1F)=NC2,1985.0,6.36,6.05,6.21,0.31,4.94,4.87,4.87,0.409,0.403,0.281,False,4.745080425146117,4.526978836255218,4.340666613399794,0.71875,0.74626863,0.7675149440765381
CHEMBL738,THIOPENTAL SODIUM,CCCC(C)C1(CC)C(=O)[N-]C(=S)NC1=O,1982.0,5.46,5.02,5.24,0.44,4.04,3.84,3.84,0.028,0.028,0.14,False,4.530168499217753,4.508812829124637,4.339705547751889,0.8596491,0.8596491,0.8891693577170372
CHEMBL4594448,IPTACOPAN,CCO[C@H]1CCN(Cc2c(OC)cc(C)c3[nH]ccc23)[C@H](c2ccc(C(=O)O)cc2)C1,2023.0,5.88,5.74,5.81,0.14,4.45,4.57,4.45,0.193,0.188,0.211,False,4.635974299138591,4.560603721069006,4.339637214854151,0.78947365,0.7961165,0.8089493364095688
CHEMBL364713,NOSCAPINE,COc1ccc2c(c1OC)C(=O)O[C@@H]2[C@H]1c2c(cc3c(c2OC)OCO3)CCN1C,,5.82,5.69,5.75,0.13,4.39,4.51,4.39,0.171,0.166,0.312,True,4.583366498785372,4.3771655270076115,4.339346598246443,0.6883117,0.77922076,0.8196246474981308
CHEMBL449,BUTABARBITAL,CCC(C)C1(CC)C(=O)NC(=O)NC1=O,1939.0,5.48,5.03,5.26,0.46,4.06,3.85,3.85,0.033,0.033,0.167,False,4.532643431529178,4.507883867754346,4.338955721396087,0.8333333,0.8333333,0.8693981021642685
CHEMBL517,DISOPYRAMIDE,CC(C)N(CCC(C(N)=O)(c1ccccc1)c1ccccn1)C(C)C,1977.0,5.68,5.17,5.43,0.51,4.25,4.0,4.0,0.055,0.05,0.253,False,4.448085334935184,4.473337896462702,4.338747226646041,0.74666667,0.8095238,0.8299232572317123
CHEMBL361812,RAMATROBAN,O=C(O)CCn1c2c(c3ccccc31)C[C@H](NS(=O)(=O)c1ccc(F)cc1)CC2,2000.0,5.82,5.81,5.81,0.01,4.39,4.63,4.39,0.188,0.182,0.216,False,4.597266528606922,4.496938528191348,4.338719908723885,0.78350514,0.79347825,0.798800989985466
CHEMBL3218576,COPANLISIB,COc1c(OCCCN2CCOCC2)ccc2c1N=C(NC(=O)c1cnc(N)nc1)N1CCN=C21,2017.0,5.94,5.11,5.53,0.84,4.52,3.93,3.93,0.066,0.061,0.226,False,4.6727295532779145,4.559620290632803,4.338618656521111,0.7741935,0.7741935,0.7926411479711533
CHEMBL1200903,SECOBARBITAL SODIUM,C=CCC1(C(C)CCC)C(=O)[N-]C(=O)NC1=O,1950.0,5.48,5.0,5.24,0.48,4.06,3.83,3.83,0.033,0.033,0.141,False,4.534988673917445,4.5097082745953765,4.3375074882644356,0.859375,0.8666667,0.8944918140769005
CHEMBL1200802,TALBUTAL,C=CCC1(C(C)CC)C(=O)NC(=O)NC1=O,1982.0,5.51,5.02,5.26,0.48,4.08,3.85,3.85,0.033,0.033,0.151,False,4.539618926266428,4.511890719262295,4.337286304775879,0.8490566,0.8490566,0.8811757564544678
CHEMBL595,PIOGLITAZONE,CCc1ccc(CCOc2ccc(CC3SC(=O)NC3=O)cc2)nc1,1999.0,5.6,4.91,5.26,0.69,4.17,3.74,3.74,0.033,0.033,0.203,False,4.362088509800095,4.521040803274966,4.336051856389733,0.7972973,0.8271605,0.850574716925621
CHEMBL2107831,LUSUTROMBOPAG,CCCCCCO[C@@H](C)c1cccc(-c2csc(NC(=O)c3cc(Cl)c(/C=C(\C)C(=O)O)c(Cl)c3)n2)c1OC,2018.0,6.07,4.82,5.44,1.24,4.64,3.65,3.65,0.044,0.044,0.222,False,4.723223681801209,4.524385571017426,4.3357994156458295,0.7777778,0.79,0.8226923197507858
CHEMBL223448,BROXYQUINOLINE,Oc1c(Br)cc(Br)c2cccnc12,,5.09,4.85,4.97,0.24,3.66,3.67,3.66,0.011,0.011,0.474,True,4.691454458279318,4.547942996955002,4.33563668071157,0.5263158,0.7346939,0.7768707424402237
CHEMBL218490,DORZOLAMIDE,CCN[C@H]1C[C@H](C)S(=O)(=O)c2sc(S(N)(=O)=O)cc21,1994.0,6.56,5.9,6.23,0.66,5.13,4.72,4.72,0.354,0.331,0.176,False,4.477622985046471,4.407694771164553,4.335516391867414,0.8243243,0.8243243,0.8315058052539825
CHEMBL1611,PHENYTOIN SODIUM,O=C1N=C([O-])NC1(c1ccccc1)c1ccccc1,1956.0,5.32,4.86,5.09,0.46,3.89,3.68,3.68,0.022,0.022,0.203,False,4.24476658492031,4.500235854012699,4.3351950483703625,0.796875,0.8,0.8148422390222549
CHEMBL1282,IMIQUIMOD,CC(C)Cn1cnc2c(N)nc3ccccc3c21,1997.0,6.3,6.18,6.24,0.12,4.88,5.01,4.88,0.486,0.459,0.237,False,4.717145818278306,4.515017958434386,4.335025605456421,0.7627119,0.7777778,0.8022410869598389
CHEMBL454,BUTALBITAL,C=CCC1(CC(C)C)C(=O)NC(=O)NC1=O,1983.0,5.3,5.25,5.27,0.04,3.87,4.08,3.87,0.044,0.044,0.154,False,4.550371054495353,4.507895287438365,4.335020844948064,0.84615386,0.84615386,0.878993570804596
CHEMBL1788385,TILBROQUINOL,Cc1cc(Br)c(O)c2ncccc12,,5.1,4.91,5.0,0.19,3.67,3.73,3.67,0.011,0.011,0.439,True,4.695635691311367,4.552612930672015,4.334948427852109,0.5609756,0.75,0.7896710187196732
CHEMBL1200982,BUTABARBITAL SODIUM,CCC(C)C1(CC)C(=O)[N-]C(=O)NC1=O,1939.0,5.5,5.03,5.26,0.47,4.07,3.85,3.85,0.033,0.033,0.151,False,4.531347913176159,4.506040858625744,4.332225062952612,0.8490566,0.8490566,0.8811757564544678
CHEMBL2216870,IDELALISIB,CC[C@H](Nc1ncnc2[nH]cnc12)c1nc2cccc(F)c2c(=O)n1-c1ccccc1,2014.0,6.37,5.81,6.09,0.56,4.94,4.64,4.64,0.293,0.276,0.241,False,4.7446054486194695,4.503529268787332,4.329128060246161,0.7590361,0.7590361,0.8035730421543121
CHEMBL3813873,PEXIDARTINIB,FC(F)(F)c1ccc(CNc2ccc(Cc3c[nH]c4ncc(Cl)cc34)cn2)cn1,2019.0,5.61,5.3,5.45,0.3,4.18,4.13,4.13,0.066,0.066,0.282,False,4.413119230875544,4.526985311519111,4.329019082965466,0.7183099,0.7816092,0.8380311280488968
