clean_smiles,pIC50_cox1,src_doc_cox1,molid_cox1,pIC50_cox2,src_doc_cox2,molid_cox2,M,D,scaffold,src_doc
CC(C)(C)c1cc(C(=O)CCCC2CC2)cc2c1OCCC2(C)C,4.7,CHEMBL1131303,CHEMBL15058,5.52,CHEMBL1131303,CHEMBL15058,5.109999999999999,-0.8199999999999994,O=C(CCCC1CC1)c1ccc2c(c1)CCCO2,CHEMBL1131303
CC(C)(C)c1cc(C(=O)CS(=O)(=O)CC2CC2)cc2c1OCC2(C)C,5.3,CHEMBL1131314,CHEMBL266858,5.7,CHEMBL1131314,CHEMBL266858,5.5,-0.40000000000000036,O=C(CS(=O)(=O)CC1CC1)c1ccc2c(c1)CCO2,CHEMBL1131314
CC(C)(C)c1cc(C(=O)CSCC2CC2)cc2c1OCC2(C)C,6.19,CHEMBL1131314,CHEMBL417254,6.4,CHEMBL1131314,CHEMBL417254,6.295,-0.20999999999999996,O=C(CSCC1CC1)c1ccc2c(c1)CCO2,CHEMBL1131314
CC(C)(C)c1cc(C(=O)C[S+]([O-])CC2CC2)cc2c1OCC2(C)C,4.7,CHEMBL1131314,CHEMBL274811,5.4,CHEMBL1131314,CHEMBL274811,5.050000000000001,-0.7000000000000002,O=C(C[SH+]CC1CC1)c1ccc2c(c1)CCO2,CHEMBL1131314
CC(C)(C)c1cc(C(=O)NC2CC2)cc2c1OCC2(C)C,6.54,CHEMBL1131087,CHEMBL119170,6.26,CHEMBL1131087,CHEMBL119170,6.4,0.28000000000000025,O=C(NC1CC1)c1ccc2c(c1)CCO2,CHEMBL1131087
CC(C)(C)c1cc(C(=O)c2ccccc2)cc2c1OCC2(C)C,6.82,CHEMBL1131314,CHEMBL275120,8.15,CHEMBL1131314,CHEMBL275120,7.485,-1.33,O=C(c1ccccc1)c1ccc2c(c1)CCO2,CHEMBL1131314
CC(C)(C)c1cc(C(=O)c2cccs2)cc2c1OCC2(C)C,7.35,CHEMBL1131087,CHEMBL332937,7.42,CHEMBL1131087,CHEMBL332937,7.385,-0.07000000000000028,O=C(c1ccc2c(c1)CCO2)c1cccs1,CHEMBL1131087
CC(C)(C)c1cc(Nc2ccccc2C(=O)O)cc2c1OCC2(C)C,5.6,CHEMBL1131087,CHEMBL331749,5.4,CHEMBL1131087,CHEMBL331749,5.5,0.1999999999999993,c1ccc(Nc2ccc3c(c2)CCO3)cc1,CHEMBL1131087
CC(C)(C)c1cc2c(cc1Cl)C=C(C(=O)O)[C@@H](C(F)(F)F)O2,5.99,CHEMBL1629461,CHEMBL1230209,7.21,CHEMBL1629461,CHEMBL1230209,6.6,-1.2199999999999998,C1=Cc2ccccc2OC1,CHEMBL1629461
CC(C)(Cl)CC(=O)c1cc(C(C)(C)C)c2c(c1)C(C)(C)CO2,6.0,CHEMBL1131314,CHEMBL14420,7.0,CHEMBL1131314,CHEMBL14420,6.5,-1.0,c1ccc2c(c1)CCO2,CHEMBL1131314
CC(C)(O)COc1nc(OCCC(F)(F)F)c(CO)cc1-c1ccc(S(C)(=O)=O)cc1,6.89,CHEMBL4808216,CHEMBL4868446,6.595,CHEMBL4808216,CHEMBL4868446,6.7425,0.29499999999999993,c1ccc(-c2cccnc2)cc1,CHEMBL4808216
CC(C)(O)COc1nc(OCCCC(F)(F)F)c(CO)cc1-c1ccc(S(C)(=O)=O)cc1,4.66,CHEMBL4808216,CHEMBL4859571,6.785,CHEMBL4808216,CHEMBL4859571,5.7225,-2.125,c1ccc(-c2cccnc2)cc1,CHEMBL4808216
CC(C)(O)CSc1ncc(C(F)(F)F)cc1-c1ccc(S(C)(=O)=O)cc1,4.41,CHEMBL1131754,CHEMBL300710,6.16,CHEMBL1131754,CHEMBL300710,5.285,-1.75,c1ccc(-c2cccnc2)cc1,CHEMBL1131754
CC(C)(O)[C@H](O)Cc1cc(/C=C/c2cc(O)cc(O)c2)ccc1O,6.32,CHEMBL1159315,CHEMBL446319,4.86,CHEMBL1159315,CHEMBL446319,5.59,1.46,C(=Cc1ccccc1)c1ccccc1,CHEMBL1159315
CC(C)(O)c1cc(-c2ccc(S(N)(=O)=O)cc2)c(-c2ccc(F)cc2)s1,5.27,CHEMBL1128822,CHEMBL308682,6.39,CHEMBL1128822,CHEMBL308682,5.83,-1.12,c1ccc(-c2ccsc2-c2ccccc2)cc1,CHEMBL1128822
CC(C)=CCC12Oc3cc(O)ccc3C1(O)Oc1cc(O)c([C@H]3C=C(C)C[C@@H](c4ccc(O)cc4O)[C@@H]3C(=O)c3ccc(O)cc3O)c(O)c1C2=O,4.23,CHEMBL1151260,CHEMBL464610,4.14,CHEMBL1151260,CHEMBL464610,4.1850000000000005,0.09000000000000075,O=C1c2cc(C3C=CCC(c4ccccc4)C3C(=O)c3ccccc3)ccc2OC2c3ccccc3OC12,CHEMBL1151260
CC(C)=CCOc1cc2oc(C)cc(=O)c2c(O)c1OCC=C(C)C,4.76,CHEMBL1681761,CHEMBL1684151,4.99,CHEMBL1681761,CHEMBL1684151,4.875,-0.23000000000000043,O=c1ccoc2ccccc12,CHEMBL1681761
CC(C)=CCc1c(-c2ccc(O)cc2O)oc2c3c(cc(O)c2c1=O)OC(C)(C)C=C3,4.0,CHEMBL1151260,CHEMBL464006,4.0,CHEMBL1151260,CHEMBL464006,4.0,0.0,O=c1cc(-c2ccccc2)oc2c3c(ccc12)OCC=C3,CHEMBL1151260
CC(C)=CCc1c(O)cc2oc3cc(O)c(O)c(CC=C(C)C)c3c(=O)c2c1O,6.1,CHEMBL1151260,CHEMBL260553,5.7,CHEMBL1151260,CHEMBL260553,5.9,0.39999999999999947,O=c1c2ccccc2oc2ccccc12,CHEMBL1151260
CC(C)=CCc1c(O)ccc2cc(-c3cc(O)cc(O)c3)oc12,5.31,CHEMBL1159315,CHEMBL463125,4.5,CHEMBL1159315,CHEMBL463125,4.904999999999999,0.8099999999999996,c1ccc(-c2cc3ccccc3o2)cc1,CHEMBL1159315
CC(C)=CCc1cc(/C=C/c2cc(O)cc(O)c2)c(O)cc1O,5.39,CHEMBL1159315,CHEMBL463126,4.43,CHEMBL1159315,CHEMBL463126,4.91,0.96,C(=Cc1ccccc1)c1ccccc1,CHEMBL1159315
CC(C)=CCc1cc(/C=C/c2cc(O)cc(O)c2)ccc1O,6.21,CHEMBL1159315,CHEMBL457145,5.02,CHEMBL1159315,CHEMBL457145,5.615,1.1900000000000004,C(=Cc1ccccc1)c1ccccc1,CHEMBL1159315
CC(C)=CCn1ncc(-c2ccc(S(C)(=O)=O)cc2)c(-c2ccc(F)cc2)c1=O,5.52,CHEMBL1136575,CHEMBL158310,6.76,CHEMBL1136575,CHEMBL158310,6.14,-1.2400000000000002,O=c1[nH]ncc(-c2ccccc2)c1-c1ccccc1,CHEMBL1136575
CC(C)=Cc1cc(/C=C/S(N)(=O)=O)cc(C(=O)c2ccccc2)c1,5.44,CHEMBL1136059,CHEMBL356596,6.01,CHEMBL1136059,CHEMBL356596,5.725,-0.5699999999999994,O=C(c1ccccc1)c1ccccc1,CHEMBL1136059
CC(C)CC(=O)NC[C@H](O)CC[C@@H](CO)NC(=O)c1nc2ccccc2cc1O,5.12,CHEMBL5226289,CHEMBL5266540,5.68,CHEMBL5226289,CHEMBL5266540,5.4,-0.5599999999999996,c1ccc2ncccc2c1,CHEMBL5226289
CC(C)CC(=O)NC[C@H]1CC[C@H](NC(=O)c2nc3ccccc3cc2O)[C@H](O)O1,5.31,CHEMBL5226289,CHEMBL5285484,5.85,CHEMBL5226289,CHEMBL5285484,5.58,-0.54,O=C(NC1CCCOC1)c1ccc2ccccc2n1,CHEMBL5226289
CC(C)CCCC(=O)c1cc(C(C)(C)C)c2c(c1)C(C)(C)CO2,4.82,CHEMBL1131314,CHEMBL276436,5.35,CHEMBL1131314,CHEMBL276436,5.085,-0.5299999999999994,c1ccc2c(c1)CCO2,CHEMBL1131314
CC(C)CCc1cc2c(cc1Cl)C=C(C(=O)O)[C@@H](C(F)(F)F)O2,4.38,CHEMBL1629461,CHEMBL1630258,5.95,CHEMBL1629461,CHEMBL1630258,5.165,-1.5700000000000003,C1=Cc2ccccc2OC1,CHEMBL1629461
CC(C)CCc1cc2c(cc1Cl)C=C(C(=O)O)[C@H](C(F)(F)F)O2,5.79,CHEMBL1629461,CHEMBL1630257,7.17,CHEMBL1629461,CHEMBL1630257,6.48,-1.38,C1=Cc2ccccc2OC1,CHEMBL1629461
CC(C)CN(C)c1cc2c(cc1Cl)C=C(C(=O)O)[C@@H](C(F)(F)F)O2,4.0,CHEMBL1629461,CHEMBL1630256,6.06,CHEMBL1629461,CHEMBL1630256,5.029999999999999,-2.0599999999999996,C1=Cc2ccccc2OC1,CHEMBL1629461
CC(C)CN(C)c1cc2c(cc1Cl)C=C(C(=O)O)[C@H](C(F)(F)F)O2,4.8,CHEMBL1629461,CHEMBL1630255,7.07,CHEMBL1629461,CHEMBL1630255,5.9350000000000005,-2.2700000000000005,C1=Cc2ccccc2OC1,CHEMBL1629461
CC(C)CSc1cc2c(cc1Cl)C=C(C(=O)O)[C@@H](C(F)(F)F)O2,4.65,CHEMBL1629461,CHEMBL1630254,6.82,CHEMBL1629461,CHEMBL1630254,5.735,-2.17,C1=Cc2ccccc2OC1,CHEMBL1629461
CC(C)CSc1cc2c(cc1Cl)C=C(C(=O)O)[C@H](C(F)(F)F)O2,5.44,CHEMBL1629461,CHEMBL1630253,8.1,CHEMBL1629461,CHEMBL1630253,6.77,-2.6599999999999993,C1=Cc2ccccc2OC1,CHEMBL1629461
CC(C)Cc1cc2c(cc1Cl)C=C(C(=O)O)[C@@H](C(F)(F)F)O2,4.0,CHEMBL1629461,CHEMBL1630252,6.04,CHEMBL1629461,CHEMBL1630252,5.02,-2.04,C1=Cc2ccccc2OC1,CHEMBL1629461
CC(C)Cc1cc2c(cc1Cl)C=C(C(=O)O)[C@H](C(F)(F)F)O2,6.46,CHEMBL1629461,CHEMBL1630251,8.15,CHEMBL1629461,CHEMBL1630251,7.305,-1.6900000000000004,C1=Cc2ccccc2OC1,CHEMBL1629461
CC(C)Cc1ccc(-c2cc(Cl)cc3c2OC(C(F)(F)F)C(C(=O)O)=C3)cc1,4.58,CHEMBL1667779,CHEMBL1669038,4.87,CHEMBL1667779,CHEMBL1669038,4.725,-0.29000000000000004,C1=Cc2cccc(-c3ccccc3)c2OC1,CHEMBL1667779
CC(C)Cc1ccc(C(C)C(=O)O)cc1,5.359999999999999,CHEMBL2380195,CHEMBL521,5.48,CHEMBL1128445,CHEMBL521,5.42,-0.120000000000001,c1ccccc1,CHEMBL1128445
CC(C)Cc1ccc(C([11CH3])C(=O)O)cc1,5.12,CHEMBL5150013,CHEMBL5201530,5.14,CHEMBL5150013,CHEMBL5201530,5.13,-0.019999999999999574,c1ccccc1,CHEMBL5150013
CC(C)Cc1ccc([C@H](C)C(=O)O)cc1,6.98,CHEMBL1157388,CHEMBL175,5.875,CHEMBL1944509,CHEMBL175,6.4275,1.1050000000000004,c1ccccc1,CHEMBL1944509
CC(C)Cc1ccc([C@H](CF)C(=O)O)cc1,8.91,CHEMBL1944509,CHEMBL1945285,6.28,CHEMBL1944509,CHEMBL1945285,7.595000000000001,2.63,c1ccccc1,CHEMBL1944509
CC(C)N(C)Cc1cc2c(cc1Cl)C=C(C(=O)O)C(C(F)(F)F)O2,4.0,CHEMBL1629461,CHEMBL1630244,4.0,CHEMBL1629461,CHEMBL1630244,4.0,0.0,C1=Cc2ccccc2OC1,CHEMBL1629461
CC(C)N(c1cc2c(cc1Cl)C=C(C(=O)O)C(C(F)(F)F)O2)C(C)C,4.0,CHEMBL1629461,CHEMBL1630246,4.0,CHEMBL1629461,CHEMBL1630246,4.0,0.0,C1=Cc2ccccc2OC1,CHEMBL1629461
CC(C)OC1(C)OC(=O)C(c2ccc(F)cc2)=C1c1ccc(S(C)(=O)=O)cc1,5.52,CHEMBL1136665,CHEMBL18089,6.1,CHEMBL1136665,CHEMBL18089,5.81,-0.5800000000000001,O=C1OCC(c2ccccc2)=C1c1ccccc1,CHEMBL1136665
CC(C)Oc1nc(-c2ccc(S(C)(=O)=O)cc2)cc(C(F)(F)F)n1,4.28,CHEMBL1153635,CHEMBL551017,7.2,CHEMBL1153635,CHEMBL551017,5.74,-2.92,c1ccc(-c2ccncn2)cc1,CHEMBL1153635
CC(C)S(=O)(=O)c1c(O)n(Cc2ccc(F)c(F)c2)c(=O)c2ccc(Cl)cc12,5.87,CHEMBL1130988,CHEMBL278505,7.0,CHEMBL1130988,CHEMBL278505,6.4350000000000005,-1.13,O=c1c2ccccc2ccn1Cc1ccccc1,CHEMBL1130988
CC(C)S(=O)(=O)c1c(O)n(Cc2ccc(F)c(F)c2)c(=O)c2ccccc12,6.24,CHEMBL1130988,CHEMBL275376,6.7,CHEMBL1130988,CHEMBL275376,6.470000000000001,-0.45999999999999996,O=c1c2ccccc2ccn1Cc1ccccc1,CHEMBL1130988
CC(C)S(=O)(=O)c1c(O)n(Cc2ccc(F)cc2)c(=O)c2ccccc12,6.6,CHEMBL1130988,CHEMBL18148,7.05,CHEMBL1130988,CHEMBL18148,6.824999999999999,-0.4500000000000002,O=c1c2ccccc2ccn1Cc1ccccc1,CHEMBL1130988
CC(C)S(=O)(=O)c1c(O)n(Cc2ccccc2)c(=O)c2ccc(Cl)cc12,5.85,CHEMBL1130988,CHEMBL18020,7.22,CHEMBL1130988,CHEMBL18020,6.535,-1.37,O=c1c2ccccc2ccn1Cc1ccccc1,CHEMBL1130988
CC(C)S(=O)(=O)c1c(O)n(Cc2ccccc2)c(=O)c2ccccc12,6.47,CHEMBL1130988,CHEMBL18373,6.54,CHEMBL1130988,CHEMBL18373,6.505,-0.07000000000000028,O=c1c2ccccc2ccn1Cc1ccccc1,CHEMBL1130988
CC(C)c1cc(-c2ccc(S(N)(=O)=O)cc2)c(-c2ccc(F)cc2)s1,6.64,CHEMBL1128822,CHEMBL417204,8.0,CHEMBL1128822,CHEMBL417204,7.32,-1.3600000000000003,c1ccc(-c2ccsc2-c2ccccc2)cc1,CHEMBL1128822
CC(C)c1cc(/C=C2\SC(N=C(N)N)=NC2=O)cc(C(C)C)c1O,5.57,CHEMBL1132621,CHEMBL16251,5.75,CHEMBL1132621,CHEMBL16251,5.66,-0.17999999999999972,O=C1N=CSC1=Cc1ccccc1,CHEMBL1132621
CC(C)c1ccc(NC(=O)Oc2ccc(/N=N/c3ccc(S(N)(=O)=O)cc3)cc2OC(=O)Nc2ccc(C(C)C)cc2)cc1,4.58,CHEMBL1149501,CHEMBL213939,4.91,CHEMBL1149501,CHEMBL213939,4.745,-0.33000000000000007,O=C(Nc1ccccc1)Oc1ccc(N=Nc2ccccc2)cc1OC(=O)Nc1ccccc1,CHEMBL1149501
CC(C)c1nc(C2CCCCC2)c(-c2ccc(S(N)(=O)=O)c(F)c2)o1,4.53,CHEMBL1135906,CHEMBL36815,6.22,CHEMBL1135906,CHEMBL36815,5.375,-1.6899999999999995,c1ccc(-c2ocnc2C2CCCCC2)cc1,CHEMBL1135906
CC(C)c1nc2sc(-c3ccc(S(C)(=O)=O)cc3)c(-c3ccccc3)n2n1,6.22,CHEMBL1129864,CHEMBL348115,7.96,CHEMBL1129864,CHEMBL348115,7.09,-1.7400000000000002,c1ccc(-c2sc3ncnn3c2-c2ccccc2)cc1,CHEMBL1129864
CC(C)c1ncc(-c2ccc(S(C)(=O)=O)cc2)c(-c2ccc(F)cc2)n1,5.0,CHEMBL1153637,CHEMBL559056,5.95,CHEMBL1153637,CHEMBL559056,5.475,-0.9500000000000002,c1ccc(-c2cncnc2-c2ccccc2)cc1,CHEMBL1153637
CC(C1CC1)n1ncc(-c2ccc(S(C)(=O)=O)cc2)c(-c2ccc(F)cc2)c1=O,5.0,CHEMBL1136575,CHEMBL155247,6.43,CHEMBL1136575,CHEMBL155247,5.715,-1.4299999999999997,O=c1c(-c2ccccc2)c(-c2ccccc2)cnn1CC1CC1,CHEMBL1136575
CC(COC(=O)C(C)c1ccc(C(=O)c2cccs2)cc1)O[N+](=O)[O-],6.24,CHEMBL1156585,CHEMBL526643,5.34,CHEMBL1156585,CHEMBL526643,5.79,0.9000000000000004,O=C(c1ccccc1)c1cccs1,CHEMBL1156585
CC(COC(=O)C(C)c1cccc(C(=O)c2ccccc2)c1)O[N+](=O)[O-],6.22,CHEMBL1156585,CHEMBL497858,6.14,CHEMBL1156585,CHEMBL497858,6.18,0.08000000000000007,O=C(c1ccccc1)c1ccccc1,CHEMBL1156585
CC(Cl)C(=O)Nc1c(C#N)cnn1-c1ccc(S(N)(=O)=O)cc1,6.29,CHEMBL4393660,CHEMBL4436821,6.96,CHEMBL4393660,CHEMBL4436821,6.625,-0.6699999999999999,c1ccc(-n2cccn2)cc1,CHEMBL4393660
CC(O)CN1c2ccccc2Sc2ccccc21,6.0,CHEMBL1130767,CHEMBL151658,5.3,CHEMBL1130767,CHEMBL151658,5.65,0.7000000000000002,c1ccc2c(c1)Nc1ccccc1S2,CHEMBL1130767
CC(OC1=C(c2ccc(S(C)(=O)=O)cc2)C(C)(C)OC1=O)C1CC1,4.815,CHEMBL1131821,CHEMBL305507,7.1,CHEMBL1131821,CHEMBL305507,5.9575,-2.2849999999999993,O=C1OCC(c2ccccc2)=C1OCC1CC1,CHEMBL1131821
CC(S)CN1c2ccccc2Sc2ccccc21,6.3,CHEMBL1130767,CHEMBL149032,5.4,CHEMBL1130767,CHEMBL149032,5.85,0.8999999999999995,c1ccc2c(c1)Nc1ccccc1S2,CHEMBL1130767
CC/C(=C\c1cc(O)cc(O)c1)c1ccc(N(C)C)cc1,4.52,CHEMBL1140997,CHEMBL471104,4.83,CHEMBL1140997,CHEMBL471104,4.675,-0.3100000000000005,C(=Cc1ccccc1)c1ccccc1,CHEMBL1140997
CC/C(=C\c1cc(O)cc(O)c1)c1ccc2ccccc2c1,6.77,CHEMBL1140997,CHEMBL513053,5.48,CHEMBL1140997,CHEMBL513053,6.125,1.2899999999999991,C(=Cc1ccc2ccccc2c1)c1ccccc1,CHEMBL1140997
CC/C(=C\c1cc(O)cc(O)c1)c1cccc(F)c1,5.46,CHEMBL1140997,CHEMBL471103,4.75,CHEMBL1140997,CHEMBL471103,5.105,0.71,C(=Cc1ccccc1)c1ccccc1,CHEMBL1140997
CC/C(=C\c1ccc(N(C)C)cc1)c1cc(O)cc(O)c1,5.13,CHEMBL1140997,CHEMBL470938,5.66,CHEMBL1140997,CHEMBL470938,5.395,-0.5300000000000002,C(=Cc1ccccc1)c1ccccc1,CHEMBL1140997
CC/C=N/c1c(C#N)c2n(c1C(=O)Nc1ccc(Br)cc1)CCC2,4.85,CHEMBL4312005,CHEMBL4460448,4.88,CHEMBL4312005,CHEMBL4460448,4.865,-0.03000000000000025,O=C(Nc1ccccc1)c1ccc2n1CCC2,CHEMBL4312005
CC/C=N/c1c(C#N)c2n(c1C(=O)Nc1ccc(C)cc1)CCC2,4.56,CHEMBL4312005,CHEMBL4574444,4.99,CHEMBL4312005,CHEMBL4574444,4.775,-0.4300000000000006,O=C(Nc1ccccc1)c1ccc2n1CCC2,CHEMBL4312005
CC/C=N/c1c(C#N)c2n(c1C(=O)Nc1ccc(Cl)cc1)CCC2,4.81,CHEMBL4312005,CHEMBL4471314,5.37,CHEMBL4312005,CHEMBL4471314,5.09,-0.5600000000000005,O=C(Nc1ccccc1)c1ccc2n1CCC2,CHEMBL4312005
CC/C=N/c1c(C#N)c2n(c1C(=O)Nc1ccccc1)CCCC2,4.57,CHEMBL4312005,CHEMBL4547592,5.15,CHEMBL4312005,CHEMBL4547592,4.86,-0.5800000000000001,O=C(Nc1ccccc1)c1ccc2n1CCCC2,CHEMBL4312005
CC1(C)C(=O)C(c2ccc(F)cc2)=C1c1ccc(S(C)(=O)=O)cc1,6.43,CHEMBL1129773,CHEMBL91832,8.3,CHEMBL1129773,CHEMBL91832,7.365,-1.870000000000001,O=C1CC(c2ccccc2)=C1c1ccccc1,CHEMBL1129773
CC1(C)C(=O)C(c2ccc(S(C)(=O)=O)cc2)=C1c1ccccc1,5.7,CHEMBL1129773,CHEMBL92485,7.02,CHEMBL1129773,CHEMBL92485,6.359999999999999,-1.3199999999999994,O=C1CC(c2ccccc2)=C1c1ccccc1,CHEMBL1129773
CC1(C)C(=O)C(c2ccccc2)=C1c1ccc(S(C)(=O)=O)cc1,5.7,CHEMBL1129773,CHEMBL420987,8.55,CHEMBL1129773,CHEMBL420987,7.125,-2.8500000000000005,O=C1CC(c2ccccc2)=C1c1ccccc1,CHEMBL1129773
CC1(C)C(c2ccc(S(C)(=O)=O)cc2)=C(c2ccccc2)/C1=N/O,4.47,CHEMBL1129773,CHEMBL330516,7.21,CHEMBL1129773,CHEMBL330516,5.84,-2.74,N=C1CC(c2ccccc2)=C1c1ccccc1,CHEMBL1129773
CC1(C)C(c2ccc(S(C)(=O)=O)cc2)=C(c2ccccc2)C1O,4.35,CHEMBL1129773,CHEMBL328521,6.28,CHEMBL1129773,CHEMBL328521,5.3149999999999995,-1.9300000000000006,c1ccc(C2=C(c3ccccc3)CC2)cc1,CHEMBL1129773
CC1(C)CC(c2cc(C(C)(C)C)c3c(c2)C(C)(C)CO3)=NO1,7.16,CHEMBL1131087,CHEMBL421608,6.7,CHEMBL1131087,CHEMBL421608,6.93,0.45999999999999996,c1cc2c(cc1C1=NOCC1)CCO2,CHEMBL1131087
CC1(C)CC(c2ccc(Cl)cc2)=C(c2ccc(S(C)(=O)=O)cc2)C1,5.8,CHEMBL1127401,CHEMBL320784,8.15,CHEMBL1127401,CHEMBL320784,6.975,-2.3500000000000005,c1ccc(C2=C(c3ccccc3)CCC2)cc1,CHEMBL1127401
CC1(C)CC(c2ccc(Cl)cc2)C(CN2CCC(c3noc4cc(F)ccc34)CC2)=NO1,4.4,CHEMBL3596089,CHEMBL3596285,5.39,CHEMBL3596089,CHEMBL3596285,4.895,-0.9899999999999993,c1ccc(C2CCON=C2CN2CCC(c3noc4ccccc34)CC2)cc1,CHEMBL3596089
CC1(C)CC(c2ccc(Cl)cc2)C(Cn2c3ccccc3c3ccccc32)=NO1,4.39,CHEMBL3596089,CHEMBL3596289,5.41,CHEMBL3596089,CHEMBL3596289,4.9,-1.0200000000000005,c1ccc(C2CCON=C2Cn2c3ccccc3c3ccccc32)cc1,CHEMBL3596089
CC1(C)CC(c2ccc(F)cc2)=C(c2ccc(S(C)(=O)=O)cc2)C1,4.74,CHEMBL1127401,CHEMBL89578,7.82,CHEMBL1127401,CHEMBL89578,6.28,-3.08,c1ccc(C2=C(c3ccccc3)CCC2)cc1,CHEMBL1127401
CC1(C)CC(c2ccccc2)C(CN2CCC(c3noc4cc(F)ccc34)CC2)=NO1,4.4,CHEMBL3596089,CHEMBL3596283,4.98,CHEMBL3596089,CHEMBL3596283,4.69,-0.5800000000000001,c1ccc(C2CCON=C2CN2CCC(c3noc4ccccc34)CC2)cc1,CHEMBL3596089
CC1(C)CC(c2ccccc2)C(CN2CCN(c3cccc(Cl)c3Cl)CC2)=NO1,4.26,CHEMBL3596089,CHEMBL3596286,5.17,CHEMBL3596089,CHEMBL3596286,4.715,-0.9100000000000001,c1ccc(C2CCON=C2CN2CCN(c3ccccc3)CC2)cc1,CHEMBL3596089
CC1(C)CC1Cn1ncc(-c2ccc(S(C)(=O)=O)cc2)c(-c2ccc(F)cc2)c1=O,5.52,CHEMBL1136575,CHEMBL154480,6.84,CHEMBL1136575,CHEMBL154480,6.18,-1.3200000000000003,O=c1c(-c2ccccc2)c(-c2ccccc2)cnn1CC1CC1,CHEMBL1136575
CC1(C)COc2ccc(C(=O)CCCC3CC3)cc21,4.6,CHEMBL1131303,CHEMBL14735,5.1,CHEMBL1131303,CHEMBL14735,4.85,-0.5,O=C(CCCC1CC1)c1ccc2c(c1)CCO2,CHEMBL1131303
CC1(C)Cc2c(-c3ccccc3)c(-c3ccc(Cl)cc3)c(CC(=O)O)n2C1,6.39,CHEMBL1140446,CHEMBL300982,6.39,CHEMBL1140446,CHEMBL300982,6.39,0.0,c1ccc(-c2cn3c(c2-c2ccccc2)CCC3)cc1,CHEMBL1140446
CC1(C)Cn2c(CC(=O)O)c(-c3ccc(Cl)cc3)c(-c3ccccc3)c2C1=O,7.34,CHEMBL5257022,CHEMBL5269592,5.68,CHEMBL5257022,CHEMBL5269592,6.51,1.6600000000000001,O=C1CCn2cc(-c3ccccc3)c(-c3ccccc3)c21,CHEMBL5257022
CC1(C)OC(=O)C(OCC2CC2)=C1c1ccc(S(C)(=O)=O)cc1,4.6,CHEMBL1131821,CHEMBL69998,6.85,CHEMBL1131821,CHEMBL69998,5.725,-2.25,O=C1OCC(c2ccccc2)=C1OCC1CC1,CHEMBL1131821
CC1(C)OC(=O)C(Oc2cc(F)cc(F)c2)=C1c1ccc(S(C)(=O)=O)cc1,5.5,CHEMBL1132677,CHEMBL106302,7.075,CHEMBL1132677,CHEMBL106302,6.2875,-1.5750000000000002,O=C1OCC(c2ccccc2)=C1Oc1ccccc1,CHEMBL1132677
CC1(C)OC(=O)C(Oc2ccc(Br)cn2)=C1c1ccc(S(C)(=O)=O)cc1,5.25,CHEMBL1131878,CHEMBL322703,7.609999999999999,CHEMBL1131878,CHEMBL322703,6.43,-2.3599999999999994,O=C1OCC(c2ccccc2)=C1Oc1ccccn1,CHEMBL1131878
CC1(C)OC(=O)C(Oc2ccc(C3CC3)cn2)=C1c1ccc(S(C)(=O)=O)cc1,5.52,CHEMBL1131878,CHEMBL108917,7.52,CHEMBL1131878,CHEMBL108917,6.52,-2.0,O=C1OCC(c2ccccc2)=C1Oc1ccc(C2CC2)cn1,CHEMBL1131878
CC1(C)OC(=O)C(Oc2ccc(Cl)cc2)=C1c1ccc(S(C)(=O)=O)cc1,6.135,CHEMBL1132677,CHEMBL325804,7.85,CHEMBL1132677,CHEMBL325804,6.9925,-1.7149999999999999,O=C1OCC(c2ccccc2)=C1Oc1ccccc1,CHEMBL1132677
CC1(C)OC(=O)C(Oc2ccc(Cl)cn2)=C1c1ccc(S(C)(=O)=O)cc1,5.52,CHEMBL1131878,CHEMBL320585,7.7,CHEMBL1131878,CHEMBL320585,6.609999999999999,-2.1800000000000006,O=C1OCC(c2ccccc2)=C1Oc1ccccn1,CHEMBL1131878
CC1(C)OC(=O)C(Oc2ccc(F)c(F)c2)=C1c1ccc(S(C)(=O)=O)cc1,5.55,CHEMBL1132677,CHEMBL110401,7.609999999999999,CHEMBL1132677,CHEMBL110401,6.58,-2.0599999999999996,O=C1OCC(c2ccccc2)=C1Oc1ccccc1,CHEMBL1132677
CC1(C)OC(=O)C(Oc2ccc(F)cc2)=C1c1ccc(S(C)(=O)=O)cc1,5.44,CHEMBL1132677,CHEMBL324876,7.0,CHEMBL1132677,CHEMBL324876,6.220000000000001,-1.5599999999999996,O=C1OCC(c2ccccc2)=C1Oc1ccccc1,CHEMBL1132677
CC1(C)OC(=O)C(Oc2ccc(F)cn2)=C1c1ccc(S(C)(=O)=O)cc1,5.34,CHEMBL1131878,CHEMBL107706,7.25,CHEMBL1131878,CHEMBL107706,6.295,-1.9100000000000001,O=C1OCC(c2ccccc2)=C1Oc1ccccn1,CHEMBL1131878
CC1(C)OC(=O)C(Oc2ccc3[nH]ccc3c2)=C1c1ccc(S(C)(=O)=O)cc1,6.0,CHEMBL1131878,CHEMBL322276,7.07,CHEMBL1131878,CHEMBL322276,6.535,-1.0700000000000003,O=C1OCC(c2ccccc2)=C1Oc1ccc2[nH]ccc2c1,CHEMBL1131878
